,feature_set,case,num_zero
214,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 0, 1, 1, 0)",0.0
215,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 0, 1, 1, 1)",0.0
216,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, -1, -1)",0.0
217,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, -1, 0)",0.0
218,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, -1, 1)",0.0
219,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 0, -1)",0.0
220,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 0, 0)",0.0
221,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 0, 1)",0.0
222,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 1, -1)",0.0
223,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 1, 0)",0.0
224,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, -1, 1, 1)",0.0
225,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, -1, -1)",0.0
226,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, -1, 0)",0.0
227,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, -1, 1)",0.0
228,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 0, -1)",0.0
229,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 0, 0)",0.0
230,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 0, 1)",0.0
231,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 1, -1)",0.0
232,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 1, 0)",0.0
233,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 0, 1, 1)",0.0
234,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, -1, -1)",0.0
235,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, -1, 0)",0.0
236,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, -1, 1)",0.0
237,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 0, -1)",0.0
238,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 0, 0)",0.0
239,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 0, 1)",0.0
240,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 1, -1)",0.0
241,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 1, 0)",0.0
242,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(-1, 1, 1, 1, 1, 1)",0.0
243,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, -1, -1)",0.0
244,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, -1, 0)",0.0
245,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, -1, 1)",0.0
246,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 0, -1)",0.0
247,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 0, 0)",0.0
248,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 0, 1)",0.0
249,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 1, -1)",0.0
250,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 1, 0)",0.0
251,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, -1, 1, 1)",0.0
252,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, -1, -1)",0.0
253,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, -1, 0)",0.0
254,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, -1, 1)",0.0
255,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 0, -1)",-10.0
256,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 0, 0)",0.0
257,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 0, 1)",0.0
258,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 1, -1)",0.0
259,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 1, 0)",0.0
260,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 0, 1, 1)",0.0
261,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, -1, -1)",0.0
262,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, -1, 0)",0.0
263,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, -1, 1)",0.0
264,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 0, -1)",0.0
265,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 0, 0)",0.0
266,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 0, 1)",0.0
267,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 1, -1)",0.0
268,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 1, 0)",0.0
269,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, -1, 1, 1, 1)",0.0
270,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, -1, -1)",0.0
271,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, -1, 0)",0.0
272,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, -1, 1)",0.0
273,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 0, -1)",0.0
274,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 0, 0)",0.0
275,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 0, 1)",0.0
276,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 1, -1)",0.0
277,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 1, 0)",0.0
278,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, -1, 1, 1)",0.0
279,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, -1, -1)",0.0
280,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, -1, 0)",0.0
281,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, -1, 1)",0.0
282,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 0, -1)",0.0
283,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 0, 0)",10.0
284,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 0, 1)",0.0
285,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 1, -1)",0.0
286,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 1, 0)",0.0
287,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 0, 1, 1)",0.0
288,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, -1, -1)",0.0
289,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, -1, 0)",0.0
290,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, -1, 1)",0.0
291,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 0, -1)",0.0
292,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 0, 0)",0.0
293,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 0, 1)",0.0
294,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 1, -1)",0.0
295,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 1, 0)",0.0
296,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 0, 1, 1, 1)",0.0
297,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, -1, -1)",0.0
298,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, -1, 0)",0.0
299,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, -1, 1)",0.0
300,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 0, -1)",0.0
301,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 0, 0)",0.0
302,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 0, 1)",0.0
303,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 1, -1)",0.0
304,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 1, 0)",0.0
305,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, -1, 1, 1)",0.0
306,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, -1, -1)",0.0
307,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, -1, 0)",0.0
308,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, -1, 1)",0.0
309,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 0, -1)",0.0
310,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 0, 0)",0.0
311,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 0, 1)",0.0
312,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 1, -1)",0.0
313,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 1, 0)",0.0
314,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 0, 1, 1)",0.0
315,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, -1, -1)",0.0
316,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, -1, 0)",0.0
317,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, -1, 1)",0.0
318,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 0, -1)",0.0
319,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 0, 0)",0.0
320,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 0, 1)",0.0
321,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 1, -1)",0.0
322,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 1, 0)",0.0
323,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, -1, 1, 1, 1, 1)",0.0
324,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, -1, -1)",0.0
325,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, -1, 0)",0.0
326,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, -1, 1)",0.0
327,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 0, -1)",0.0
328,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 0, 0)",0.0
329,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 0, 1)",0.0
330,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 1, -1)",0.0
331,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 1, 0)",0.0
332,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, -1, 1, 1)",0.0
333,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, -1, -1)",0.0
334,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, -1, 0)",0.0
335,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, -1, 1)",0.0
336,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 0, -1)",-10.0
337,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 0, 0)",0.0
338,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 0, 1)",0.0
339,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 1, -1)",0.0
340,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 1, 0)",0.0
341,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 0, 1, 1)",0.0
342,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, -1, -1)",0.0
343,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, -1, 0)",0.0
344,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, -1, 1)",0.0
345,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 0, -1)",0.0
346,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 0, 0)",0.0
347,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 0, 1)",0.0
348,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 1, -1)",0.0
349,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 1, 0)",0.0
350,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, -1, 1, 1, 1)",0.0
351,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, -1, -1)",0.0
352,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, -1, 0)",0.0
353,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, -1, 1)",0.0
354,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 0, -1)",0.0
355,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 0, 0)",0.0
356,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 0, 1)",0.0
357,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 1, -1)",0.0
358,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 1, 0)",0.0
359,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, -1, 1, 1)",0.0
360,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, -1, -1)",0.0
361,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, -1, 0)",0.0
362,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, -1, 1)",0.0
363,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 0, -1)",-10.0
364,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 0, 0)",-10.0
365,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 0, 1)",0.0
366,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 1, -1)",0.0
367,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 1, 0)",0.0
368,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 0, 1, 1)",0.0
369,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, -1, -1)",0.0
370,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, -1, 0)",0.0
371,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, -1, 1)",0.0
372,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 0, -1)",0.0
373,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 0, 0)",0.0
374,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 0, 1)",0.0
375,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 1, -1)",0.0
376,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 1, 0)",0.0
377,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 0, 1, 1, 1)",0.0
378,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, -1, -1)",0.0
379,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, -1, 0)",0.0
380,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, -1, 1)",0.0
381,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 0, -1)",0.0
382,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 0, 0)",-10.0
383,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 0, 1)",-10.0
384,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 1, -1)",0.0
385,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 1, 0)",0.0
386,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, -1, 1, 1)",0.0
387,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, -1, -1)",0.0
388,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, -1, 0)",0.0
389,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, -1, 1)",0.0
390,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 0, -1)",0.0
391,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 0, 0)",-10.0
392,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 0, 1)",0.0
393,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 1, -1)",0.0
394,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 1, 0)",0.0
395,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 0, 1, 1)",0.0
396,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, -1, -1)",0.0
397,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, -1, 0)",0.0
398,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, -1, 1)",0.0
399,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 0, -1)",0.0
400,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 0, 0)",0.0
401,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 0, 1)",0.0
402,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 1, -1)",0.0
403,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 1, 0)",0.0
404,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 0, 1, 1, 1, 1)",0.0
405,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, -1, -1)",0.0
406,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, -1, 0)",0.0
407,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, -1, 1)",0.0
408,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 0, -1)",0.0
409,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 0, 0)",0.0
410,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 0, 1)",0.0
411,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 1, -1)",0.0
412,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 1, 0)",0.0
413,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, -1, 1, 1)",0.0
414,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, -1, -1)",0.0
415,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, -1, 0)",0.0
416,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, -1, 1)",0.0
417,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 0, -1)",0.0
418,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 0, 0)",0.0
419,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 0, 1)",0.0
420,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 1, -1)",0.0
421,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 1, 0)",0.0
422,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 0, 1, 1)",0.0
423,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, -1, -1)",0.0
424,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, -1, 0)",0.0
425,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, -1, 1)",0.0
426,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 0, -1)",0.0
427,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 0, 0)",0.0
428,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 0, 1)",0.0
429,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 1, -1)",0.0
430,Rv0081+Rv0474+Rv2034+Rv2069+Rv2779c+Rv3830c,"(0, 1, -1, 1, 1, 0)",0.0
