,feature_set,case,num_zero
499,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, -1, 0)",-10.0
500,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, -1, 1)",-10.0
501,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 0, -1)",0.0
502,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 0, 0)",10.0
503,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 0, 1)",0.0
504,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 1, -1)",0.0
505,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 1, 0)",0.0
506,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, 1, 1, 1, 1)",0.0
507,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, -1, -1)",0.0
508,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, -1, 0)",0.0
509,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, -1, 1)",0.0
510,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 0, -1)",0.0
511,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 0, 0)",0.0
512,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 0, 1)",0.0
513,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 1, -1)",0.0
514,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 1, 0)",0.0
515,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, -1, 1, 1)",0.0
516,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, -1, -1)",0.0
517,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, -1, 0)",0.0
518,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, -1, 1)",0.0
519,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 0, -1)",0.0
520,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 0, 0)",0.0
521,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 0, 1)",0.0
522,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 1, -1)",0.0
523,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 1, 0)",0.0
524,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 0, 1, 1)",0.0
525,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, -1, -1)",0.0
526,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, -1, 0)",0.0
527,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, -1, 1)",0.0
528,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 0, -1)",0.0
529,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 0, 0)",0.0
530,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 0, 1)",0.0
531,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 1, -1)",0.0
532,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 1, 0)",0.0
533,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, -1, 1, 1, 1)",0.0
534,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, -1, -1)",0.0
535,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, -1, 0)",0.0
536,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, -1, 1)",0.0
537,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 0, -1)",0.0
538,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 0, 0)",0.0
539,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 0, 1)",0.0
540,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 1, -1)",0.0
541,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 1, 0)",0.0
542,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, -1, 1, 1)",0.0
543,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, -1, -1)",0.0
544,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, -1, 0)",0.0
545,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, -1, 1)",0.0
546,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 0, -1)",0.0
547,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 0, 0)",0.0
548,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 0, 1)",0.0
549,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 1, -1)",0.0
550,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 1, 0)",0.0
551,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 0, 1, 1)",0.0
552,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, -1, -1)",0.0
553,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, -1, 0)",0.0
554,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, -1, 1)",0.0
555,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 0, -1)",0.0
556,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 0, 0)",0.0
557,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 0, 1)",0.0
558,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 1, -1)",0.0
559,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 1, 0)",0.0
560,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 0, 1, 1, 1)",0.0
561,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, -1, -1)",0.0
562,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, -1, 0)",0.0
563,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, -1, 1)",0.0
564,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 0, -1)",0.0
565,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 0, 0)",0.0
566,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 0, 1)",0.0
567,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 1, -1)",0.0
568,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 1, 0)",0.0
569,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, -1, 1, 1)",0.0
570,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, -1, -1)",0.0
571,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, -1, 0)",0.0
572,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, -1, 1)",0.0
573,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 0, -1)",0.0
574,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 0, 0)",0.0
575,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 0, 1)",0.0
576,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 1, -1)",0.0
577,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 1, 0)",0.0
578,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 0, 1, 1)",0.0
579,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, -1, -1)",0.0
580,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, -1, 0)",0.0
581,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, -1, 1)",0.0
582,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 0, -1)",0.0
583,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 0, 0)",0.0
584,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 0, 1)",0.0
585,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 1, -1)",0.0
586,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 1, 0)",0.0
587,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 1, 1, 1, 1, 1)",0.0
588,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, -1, -1)",0.0
589,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, -1, 0)",0.0
590,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, -1, 1)",0.0
591,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 0, -1)",0.0
592,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 0, 0)",0.0
593,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 0, 1)",0.0
594,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 1, -1)",0.0
595,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 1, 0)",0.0
596,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, -1, 1, 1)",0.0
597,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, -1, -1)",-10.0
598,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, -1, 0)",-10.0
599,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, -1, 1)",0.0
600,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 0, -1)",0.0
601,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 0, 0)",0.0
602,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 0, 1)",0.0
603,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 1, -1)",0.0
604,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 1, 0)",0.0
605,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 0, 1, 1)",0.0
606,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, -1, -1)",0.0
607,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, -1, 0)",0.0
608,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, -1, 1)",0.0
609,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 0, -1)",0.0
610,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 0, 0)",0.0
611,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 0, 1)",0.0
612,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 1, -1)",0.0
613,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 1, 0)",0.0
614,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, -1, 1, 1, 1)",0.0
615,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, -1, -1)",0.0
616,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, -1, 0)",0.0
617,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, -1, 1)",0.0
618,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 0, -1)",0.0
619,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 0, 0)",0.0
620,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 0, 1)",0.0
621,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 1, -1)",0.0
622,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 1, 0)",0.0
623,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, -1, 1, 1)",0.0
624,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, -1, -1)",0.0
625,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, -1, 0)",-10.0
626,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, -1, 1)",0.0
627,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 0, -1)",0.0
628,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 0, 0)",0.0
629,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 0, 1)",0.0
630,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 1, -1)",0.0
631,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 1, 0)",0.0
632,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 0, 1, 1)",0.0
633,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, -1, -1)",0.0
634,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, -1, 0)",0.0
635,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, -1, 1)",0.0
636,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 0, -1)",0.0
637,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 0, 0)",0.0
638,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 0, 1)",0.0
639,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 1, -1)",0.0
640,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 1, 0)",0.0
641,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 0, 1, 1, 1)",0.0
642,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, -1, -1)",0.0
643,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, -1, 0)",0.0
644,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, -1, 1)",0.0
645,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 0, -1)",0.0
646,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 0, 0)",0.0
647,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 0, 1)",0.0
648,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 1, -1)",0.0
649,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 1, 0)",0.0
650,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, -1, 1, 1)",0.0
651,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, -1, -1)",0.0
652,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, -1, 0)",-10.0
653,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, -1, 1)",0.0
654,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 0, -1)",0.0
655,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 0, 0)",-10.0
656,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 0, 1)",0.0
657,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 1, -1)",0.0
658,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 1, 0)",0.0
659,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 0, 1, 1)",0.0
660,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, -1, -1)",0.0
661,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, -1, 0)",0.0
662,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, -1, 1)",0.0
663,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 0, -1)",0.0
664,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 0, 0)",0.0
665,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 0, 1)",0.0
666,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 1, -1)",0.0
667,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 1, 0)",0.0
668,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, -1, 1, 1, 1, 1)",0.0
669,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, -1, -1)",0.0
670,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, -1, 0)",0.0
671,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, -1, 1)",0.0
672,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 0, -1)",0.0
673,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 0, 0)",0.0
674,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 0, 1)",0.0
675,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 1, -1)",0.0
676,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 1, 0)",0.0
677,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, -1, 1, 1)",0.0
678,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, -1, -1)",0.0
679,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, -1, 0)",-10.0
680,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, -1, 1)",0.0
681,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 0, -1)",0.0
682,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 0, 0)",-10.0
683,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 0, 1)",0.0
684,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 1, -1)",0.0
685,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 1, 0)",0.0
686,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 0, 1, 1)",0.0
687,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, -1, -1)",0.0
688,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, -1, 0)",0.0
689,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, -1, 1)",0.0
690,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 0, -1)",0.0
691,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 0, 0)",0.0
692,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 0, 1)",0.0
693,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 1, -1)",0.0
694,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 1, 0)",0.0
695,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, -1, 1, 1, 1)",0.0
696,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, -1, -1)",0.0
697,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, -1, 0)",0.0
698,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, -1, 1)",0.0
699,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 0, -1)",0.0
700,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 0, 0)",0.0
701,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 0, 1)",0.0
702,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 1, -1)",0.0
703,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 1, 0)",0.0
704,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, -1, 1, 1)",0.0
705,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, -1, -1)",-10.0
706,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, -1, 0)",-10.0
707,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, -1, 1)",0.0
708,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 0, -1)",0.0
709,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 0, 0)",-10.0
710,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 0, 1)",0.0
711,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 1, -1)",0.0
712,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 1, 0)",0.0
713,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 0, 1, 1)",0.0
714,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 1, -1, -1)",0.0
715,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 1, -1, 0)",0.0
716,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 1, -1, 1)",0.0
717,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 1, 0, -1)",0.0
718,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(0, 0, 0, 1, 0, 0)",0.0
