,0
Rv1145,0.7733333333333333
Rv1761c,0.7816666666666666
Rv0771,0.6283333333333333
Rvnt39,0.7666666666666667
Rv0117,0.6133333333333333
Rv3500c,0.8133333333333334
Rv2077A,0.5
Rv1519,0.5
Rvnt05,0.8833333333333333
Rv3113,0.85
Rv2730,0.8266666666666667
Rv0218,0.8483333333333334
Rv0749A,0.5
Rv1767,0.5
Rv3176c,0.6483333333333333
Rv2661c,0.5
Rvnt29,0.5
Rvnt25,0.4683333333333333
Rv1672c,0.5
Rv1989c,0.5
Rv1806,0.5
Rv3855,0.5
Rv3742c,0.5
Rv1804c,0.5
Rv2998A,0.8566666666666667
Rv3751,0.8083333333333333
Rv2225,0.5
Rv0047c,0.5
Rv1875,0.5
Rv1431,0.7733333333333333
Rv2137c,0.5
Rv0416,0.75
Rvnt36,0.72
Rv3613c,0.5
Rv1622c,0.5
Rv2107,0.5
Rv0067c,0.5
Rv1382,0.5
Rv1535,0.8233333333333334
Rv0912,0.5
Rv3675,0.5
Rv2006,0.5
Rv1467c,0.49666666666666665
Rv1909c,0.5
Rv0755A,0.495
Rvnt24,0.8283333333333334
Rvnt42,0.5
Rvnt04,0.5
Rvnt09,0.5
Rvnt19,0.8166666666666667
Rv2657c,0.6133333333333333
Rv3616c,0.5
Rv3406,0.5
Rv1690,0.5
Rv0116c,0.5
Rv2359,0.5
Rv2662,0.5
Rv1888A,0.5
Rv2499c,0.5
Rv0586,0.5
Rv1805c,0.5
Rv3251c,0.5
Rv1990c,0.5
Rv1285,0.5
Rvnt17,0.8183333333333334
Rv3615c,0.5
Rv0516c,0.8816666666666667
Rv1904,0.8483333333333334
Rv2659c,0.5
Rv1169c,0.5
Rv2632c,0.5
Rv1536,0.8583333333333333
Rv0244c,0.8216666666666667
Rv1772,0.47833333333333333
Rv3854c,0.5
Rv2846c,0.465
Rv3108,0.765
Rv2108,0.5
Rv2280,0.5
Rv3340,0.4766666666666667
Rv0340,0.5
Rv1284,0.49833333333333335
Rv0474,0.5
Rv2628,0.5
Rv2307A,0.7366666666666667
Rv1813c,0.5
Rv1116,0.5
Rv2626c,0.5
Rv2007c,0.5
Rv3599c,0.5
Rv1462,0.5
Rv1465,0.5
Rv1986,0.5
Rv1947,0.775
Rv3797,0.83
Rv3073c,0.5
Rv0360c,0.5866666666666667
Rv0858c,0.55
Rv3314c,0.5
Rv2306A,0.5316666666666666
Rv3440c,0.545
Rv2646,0.4716666666666667
Rv1668c,0.5266666666666666
Rv3770c,0.8433333333333334
Rv0540,0.825
Rv0661c,0.8633333333333333
Rv1934c,0.6283333333333333
Rv2250c,0.58
Rv2458,0.595
Rv1667c,0.6233333333333333
Rv0385,0.855
Rv0728c,0.645
Rv0209,0.6816666666666666
Rv1051c,0.7066666666666667
Rv1259,0.7066666666666667
Rv0862c,0.6716666666666666
Rv3771c,0.7766666666666666
Rv0534c,0.6716666666666666
Rv3192,0.5216666666666666
Rv1715,0.6716666666666666
Rv0618,0.6666666666666666
Rv1723,0.7066666666666667
Rv2797c,0.59
Rv1138c,0.8433333333333334
Rv1136,0.5233333333333333
Rv2765,0.65
Rv0161,0.65
Rv1455,0.5833333333333334
Rv1003,0.6816666666666666
Rv3635,0.655
Rv2071c,0.65
Rv3366,0.495
Rv0368c,0.7666666666666667
Rv2263,0.5283333333333333
Rv3175,0.6833333333333333
Rv0319,0.5933333333333334
Rv0095c,0.715
Rv2439c,0.575
Rv1489A,0.5
Rv0594,0.6
Rv3106,0.5633333333333334
Rv2515c,0.8133333333333334
Rv0800,0.66
Rv3743c,0.62
Rv1530,0.5633333333333334
Rv0330c,0.595
Rv3506,0.65
Rv0414c,0.6166666666666667
Rv3359,0.6716666666666666
Rv2862c,0.7033333333333334
Rv3571,0.7383333333333333
Rv1204c,0.7066666666666667
Rv1935c,0.7066666666666667
Rv1705c,0.7383333333333333
Rv1688,0.77
Rv1578c,0.6716666666666666
Rv1064c,0.7383333333333333
Rv2566,0.7066666666666667
Rv2250A,0.6
Rv1063c,0.59
Rv3502c,0.7383333333333333
Rv1940,0.7066666666666667
Rv3015c,0.77
Rv1571,0.7066666666666667
Rv0904c,0.7066666666666667
Rv0625c,0.7383333333333333
Rv0219,0.815
Rv2924c,0.6283333333333333
Rv0106,0.65
Rv3505,0.5883333333333334
Rv2571c,0.6716666666666666
Rv3912,0.7066666666666667
Rv1124,0.6233333333333333
Rv1329c,0.48833333333333334
Rv1330c,0.7066666666666667
Rv2689c,0.655
Rv2305,0.7383333333333333
Rv0770,0.65
Rv1399c,0.6716666666666666
Rv3565,0.6716666666666666
Rv0536,0.77
Rv2436,0.7383333333333333
Rv2177c,0.65
Rv3308,0.6316666666666667
Rv1588c,0.7066666666666667
Rv3466,0.7066666666666667
Rv1568,0.6216666666666667
Rv0266c,0.6716666666666666
Rv0959,0.6716666666666666
Rv0729,0.7316666666666667
Rv0255c,0.7066666666666667
Rv1706c,0.6716666666666666
Rv3107c,0.59
Rv0816c,0.645
Rv1151c,0.6316666666666667
Rv0118c,0.5333333333333333
Rv3830c,0.6
Rv0119,0.615
Rv2653c,0.71
Rv0210,0.7983333333333333
Rv3470c,0.7983333333333333
Rv2072c,0.7666666666666667
Rv0561c,0.7983333333333333
Rv1722,0.735
Rv0335c,0.8133333333333334
Rv3544c,0.6483333333333333
Rv3055,0.5
Rv2727c,0.59
Rv1186c,0.7066666666666667
Rv3342,0.47333333333333333
Rv2806,0.54
Rv0492A,0.6783333333333333
Rv2506,0.5316666666666666
Rv3637,0.5233333333333333
Rv3066,0.6716666666666666
Rv3559c,0.7066666666666667
Rv1868,0.6283333333333333
Rv0855,0.6233333333333333
Rv1120c,0.695
Rv2320c,0.67
Rv2918c,0.6233333333333333
Rv1659,0.6816666666666666
Rv2311,0.76
Rv1146,0.5733333333333334
Rv1585c,0.5
Rv0623,0.5
Rv1937,0.7116666666666667
Rv2668,0.7033333333333334
Rv3848,0.5233333333333333
Rv3382c,0.5666666666666667
Rv3163c,0.6266666666666667
Rv3391,0.5716666666666667
Rv0152c,0.7816666666666666
Rv2268c,0.75
Rv2643,0.5
Rv3180c,0.545
Rv0307c,0.5
Rv2559c,0.7616666666666667
Rv2099c,0.7366666666666667
Rv3203,0.5233333333333333
Rv0752c,0.5
Rv2664,0.6933333333333334
Rv3703c,0.555
Rv2614A,0.65
Rv0493c,0.6716666666666666
Rv1005c,0.6716666666666666
Rv0449c,0.6816666666666666
Rv1075c,0.7983333333333333
Rv1773c,0.5
Rv1217c,0.6166666666666667
Rv1706A,0.5
Rv3787c,0.755
Rv3201c,0.8216666666666667
Rv1267c,0.7016666666666667
Rv2422,0.63
Rv1787,0.7383333333333333
Rv0768,0.7383333333333333
Rv1429,0.795
Rv3432c,0.7066666666666667
Rv0386,0.7616666666666667
Rvnt13,0.8066666666666666
Rv1764,0.7816666666666666
Rv1369c--Rv1756c--Rv2355--Rv2479c--Rv2814c--Rv3380c,0.7816666666666666
Rv2106,0.7816666666666666
Rv3187,0.7816666666666666
Rv3185--Rv3326--Rv3475,0.7816666666666666
Rv0077c,0.805
Rv0326,0.7933333333333333
Rv3530c,0.7066666666666667
Rv0078,0.7283333333333334
Rv3538,0.7633333333333333
Rv1036c,0.8066666666666666
Rv1268c,0.7033333333333334
Rv0963c,0.8133333333333334
Rv0962c,0.7766666666666666
Rv1673c,0.7383333333333333
Rv3636,0.6666666666666666
Rv2671,0.595
Rv2618,0.5683333333333334
Rv2416c,0.49666666666666665
Rv1218c,0.48333333333333334
Rv3543c,0.7733333333333333
Rv3534c,0.72
Rv2379c,0.555
Rv2123,0.6366666666666667
Rv0494,0.805
Rv3332,0.7066666666666667
Rv3563,0.7983333333333333
Rv0553,0.8333333333333334
Rv1851,0.8333333333333334
Rv3625c,0.795
Rv2983,0.8333333333333334
Rv3895c,0.8333333333333334
Rv0375c,0.8416666666666667
Rv2695,0.8383333333333334
Rv3235,0.8016666666666666
Rv2307c,0.77
Rv1492,0.77
Rv2573,0.79
Rv2897c,0.8566666666666667
Rv0492c,0.8566666666666667
Rv3239c,0.8566666666666667
Rv3650,0.8566666666666667
Rv2997,0.825
Rv3728,0.8566666666666667
Rv2265,0.8566666666666667
Rv2170,0.825
Rv0629c,0.84
Rv0591,0.84
Rv3658c,0.8716666666666667
Rv2943,0.8716666666666667
Rv2833c,0.8716666666666667
Rv1050,0.865
Rv1034c,0.8716666666666667
Rv3656c,0.865
Rv0417,0.8716666666666667
Rv3903c,0.8716666666666667
Rv0358,0.865
Rv1407,0.825
Rv3296,0.8716666666666667
Rv3450c,0.8466666666666667
Rv3349c,0.8466666666666667
Rv2891,0.8616666666666667
Rv0090,0.8616666666666667
Rv3529c,0.8566666666666667
Rv0648,0.855
Rv0631c,0.855
Rv0650,0.8833333333333333
Rv2811,0.855
Rv3657c,0.85
Rv0836c,0.85
Rv1402,0.855
Rv2013,0.855
Rv1719,0.8616666666666667
Rv3386,0.85
Rv0142,0.8616666666666667
Rv0738,0.8616666666666667
Rv3817,0.855
Rv3517,0.8616666666666667
Rv1790,0.7883333333333333
Rv3892c,0.855
Rv0389,0.825
Rv3621c,0.85
Rv2755c,0.815
Rv0796,0.8166666666666667
Rv2279,0.8166666666666667
Rv2249c,0.8716666666666667
Rv0592,0.8716666666666667
Rv3350c,0.8716666666666667
Rv2769c,0.8516666666666667
Rv3021c,0.85
Rv3018c,0.85
Rv0109,0.85
Rv2487c,0.8833333333333333
Rv0649,0.8833333333333333
Rv0600c,0.85
Rv0393,0.8616666666666667
Rv0094c,0.8566666666666667
Rv3467,0.8616666666666667
Rv3111,0.8766666666666667
Rv1068c,0.85
Rv0124,0.8833333333333333
Rv1450c,0.8833333333333333
Rv1190,0.855
Rv3752c,0.855
Rv3343c,0.85
Rv0388c,0.8833333333333333
Rv3370c,0.8616666666666667
Rv3345c,0.8783333333333333
Rv1759c,0.8783333333333333
Rv2490c,0.8783333333333333
Rv0397,0.845
Rv3415c,0.855
Rv0453,0.8616666666666667
Rv0132c,0.83
Rv0378,0.85
Rv3698,0.855
Rv1528c,0.825
Rv1135c,0.8833333333333333
Rv1917c,0.85
Rv1067c,0.845
Rv1243c,0.85
Rv3202c,0.855
Rv3164c,0.8483333333333334
Rv0278c,0.8833333333333333
Rv2634c,0.8466666666666667
Rv2728c,0.7066666666666667
Rv3228,0.77
Rv2383c,0.5
Rv2650c,0.6266666666666667
Rv2044c,0.5
Rv2205c,0.75
Rv2380c,0.5
Rv1716,0.6266666666666667
Rv2896c,0.7383333333333333
Rv2489c,0.5
Rv2551c,0.5
Rvnt37,0.5
Rv2208,0.49666666666666665
Rv1406,0.8016666666666666
Rv1452c,0.8833333333333333
Rv3564,0.8616666666666667
Rv0992c,0.77
Rv2064,0.8616666666666667
Rv0747,0.82
Rv3433c,0.85
Rv0571c,0.5
Rv1380,0.5
Rv1493,0.6266666666666667
Rv1345,0.5
Rv0570,0.5
Rv1718,0.5216666666666666
Rv0372c,0.77
Rv3572,0.605
Rv1383,0.48833333333333334
Rv2026c,0.8566666666666667
Rv2378c,0.5
Rv2327,0.5
Rv0401,0.6716666666666666
Rv2666,0.5
Rv3039c,0.7066666666666667
Rv0254c,0.55
Rv3289c,0.495
Rv2546,0.7383333333333333
Rv0456A,0.7066666666666667
Rv3541c,0.7316666666666667
Rv3553,0.77
Rv3560c,0.76
Rv2835c,0.8383333333333334
Rv2353c,0.8616666666666667
Rv3533c,0.8283333333333334
Rv2056c,0.555
Rv3757c,0.5316666666666666
Rv1569,0.8616666666666667
Rv2541,0.8616666666666667
Rv0560c,0.5
Rv2092c,0.5
Rv0083,0.84
Rv2189c,0.5
Rv3364c,0.5
Rv2011c,0.54
Rv0303,0.5
Rv1276c,0.5933333333333334
Rv0105c,0.6266666666666667
Rv3860,0.6833333333333333
Rv2914c,0.6833333333333333
Rv0331,0.545
Rv3746c,0.77
Rv3905c,0.6533333333333333
Rv3792,0.7066666666666667
Rv3196,0.7066666666666667
Rv1115,0.6866666666666666
Rv1464,0.5
Rv0850,0.5
Rv2012,0.56
Rvnt23,0.4866666666666667
Rv3387,0.75
Rv1949c,0.8066666666666666
Rv1553,0.8316666666666667
Rv3017c,0.735
Rv0151c,0.75
Rv2768c,0.7666666666666667
Rv2621c,0.7983333333333333
Rv2825c,0.735
Rv2893,0.6466666666666666
Rv2828c,0.7933333333333333
Rv0602c,0.8716666666666667
Rv3700c,0.7933333333333333
Rv2654c,0.89
Rv1203c,0.855
Rv0742,0.85
Rv0304c,0.8533333333333334
Rv3653,0.85
Rv3904c,0.83
Rv2046,0.5
Rv2647,0.5
Rv2645,0.5183333333333333
Rv1030,0.6316666666666667
Rv2760c,0.765
Rv2974c,0.8616666666666667
Rv1657,0.8133333333333334
Rv1084,0.83
Rv3367,0.8566666666666667
Rv3344c,0.8716666666666667
Rv3388,0.8783333333333333
Rv1570,0.8016666666666666
Rv3307,0.5
Rv2853,0.8566666666666667
Rv0834c,0.82
Rv1026,0.5733333333333334
Rv1845c,0.49666666666666665
Rv0366c,0.7066666666666667
Rv3097c,0.7816666666666666
Rv1680,0.5
Rv1873,0.6433333333333333
Rv0367c,0.5883333333333334
Rv2352c,0.8366666666666667
Rv0541c,0.5
Rv1645c,0.5
Rv3511,0.885
Rv0192A,0.7966666666666666
Rv1396c,0.7066666666666667
Rv2739c,0.8716666666666667
Rv2065,0.815
Rv3590c,0.8833333333333333
Rv0746,0.8783333333333333
Rv0532,0.885
Rv1087,0.8783333333333333
Rv2526,0.8583333333333333
Rv2153c,0.8266666666666667
Rv1468c,0.8566666666666667
Rv0279c,0.835
Rv0297,0.79
Rv3514,0.8
Rv0833,0.7983333333333333
Rv3485c,0.5
Rv2988c,0.7816666666666666
Rv2478c,0.6266666666666667
Rv2027c,0.475
Rv1954c,0.5
Rv0086,0.8566666666666667
Rv2032,0.5
Rv0082,0.5
Rv1168c,0.5
Rv3262,0.5
Rv1944c,0.5
Rv1125,0.6266666666666667
Rv3123,0.5
Rv0399c,0.715
Rv3072c,0.6266666666666667
Rv0535,0.6716666666666666
Rv0614,0.65
Rv2251,0.655
Rv0612,0.7066666666666667
Rv1866,0.655
Rv3834c,0.7383333333333333
Rv1008,0.6383333333333333
Rv2670c,0.6833333333333333
Rv3322c,0.5166666666666667
Rv2038c,0.775
Rv0377,0.6716666666666666
Rv3169,0.6716666666666666
Rv1463,0.5
Rv0784,0.65
Rv3540c,0.5
Rv2502c,0.5
Rv0848,0.5
Rv3165c,0.805
Rv0658c,0.75
Rv2649,0.7816666666666666
Rv3887c,0.7816666666666666
Rv2886c,0.8316666666666667
Rv3515c,0.785
Rv0849,0.5
Rvnt45,0.5
Rv2304c,0.575
Rv1788,0.5
Rv3839,0.5
Rv2848c,0.65
Rv2501c,0.65
Rv3664c,0.805
Rv2037c,0.75
Rv1576c,0.72
Rv0387c,0.855
Rv3114,0.85
Rv0305c,0.8616666666666667
Rv3357,0.7983333333333333
Rvnt43,0.8316666666666667
Rv0325,0.8766666666666667
Rv0359,0.555
Rv3731,0.5216666666666666
Rv3851,0.49666666666666665
Rv0593,0.75
Rv3354,0.5
Rv1348,0.5
Rv3845,0.715
Rv3324c,0.76
Rv2636,0.6983333333333334
Rv0370c,0.68
Rv1426c,0.495
Rv3555c,0.7616666666666667
Rv3899c,0.8466666666666667
Rv1048c,0.82
Rv0384c,0.49166666666666664
Rv2126c,0.8516666666666667
Rv1473A,0.5
Rv1922,0.56
Rv3453,0.5
Rv1995,0.5
Rv2980,0.8083333333333333
Rv2824c,0.76
Rv2113,0.5
Rv3346c,0.495
Rv3230c,0.5
Rv2014,0.835
Rv3183,0.83
Rv3833,0.5
Rv0969,0.5
Rv3600c,0.5
Rv2077c,0.8283333333333334
Rv3405c,0.5
Rv3861,0.5
Rv2466c,0.5
Rv2827c,0.5233333333333333
Rv2308,0.8066666666666666
Rv2910c,0.8066666666666666
Rv3395c,0.7983333333333333
Rv1461,0.5
Rv3670,0.59
Rv1727,0.7066666666666667
Rv2369c,0.5
Rv3063,0.7166666666666667
Rv3665c,0.805
Rv3902c,0.8166666666666667
Rv2254c,0.5333333333333333
Rv3368c,0.595
Rv1357c,0.7766666666666666
Rv1671,0.795
Rv0421c,0.5
Rv2966c,0.555
Rv3188,0.7833333333333333
Rv0550c,0.8566666666666667
Rv2669,0.54
Rv3535c,0.755
Rv3770B,0.83
Rv1266c,0.785
Rv2677c,0.8083333333333333
Rv3421c,0.8466666666666667
Rv3911,0.5316666666666666
Rv3292,0.77
Rvnt16,0.8133333333333334
Rv3079c,0.7416666666666667
Rv2776c,0.5
Rv3745c,0.56
Rv3335c,0.6983333333333334
Rv3355c,0.5
Rv2307B,0.47833333333333333
Rv3566A,0.7016666666666667
Rv1503c,0.81
Rv3070,0.775
Rv0226c,0.8566666666666667
Rv2975c,0.8166666666666667
Rv2237,0.5
Rv0276,0.5
Rv2438A,0.65
Rv3000,0.5
Rv0328,0.5
Rv2017,0.67
Rv2337c,0.6516666666666666
Rv3769,0.6083333333333333
Rv2549c,0.5
Rv3064c,0.76
Rv2047c,0.5316666666666666
Rv2679,0.5233333333333333
Rv2794c,0.5
