feature1,Rv0096,Rv0124,Rv0160c,Rv0193c,Rv0278c,Rv0325,Rv0358,Rv0388c,Rv0395,Rv0396,Rv0417,Rv0453,Rv0467,Rv0516c,Rv0532,Rv0573c,Rv0592,Rv0601c,Rv0602c,Rv0603,Rv0620,Rv0630c,Rv0649,Rv0650,Rv0661c,Rv0689c,Rv0746,Rv0767c,Rv0832,Rv0915c,Rv0976c,Rv0977,Rv1004c,Rv1034c,Rv1035c,Rv1040c,Rv1050,Rv1087,Rv1134,Rv1135c,Rv1221,Rv1226c,Rv1325c,Rv1450c,Rv1452c,Rv1537,Rv1552,Rv1563c,Rv1569,Rv1662,Rv1759c,Rv1801,Rv1803c,Rv1871c--Rv1872c,Rv2039c,Rv2098c,Rv2236c,Rv2249c,Rv2264c,Rv2309A,Rv2331,Rv2371,Rv2487c,Rv2490c,Rv2491,Rv2529,Rv2654c,Rv2667,Rv2739c,Rv2807,Rv2812,Rv2813,Rv2833c,Rv2930,Rv2943,Rv2974c,Rv3018A,Rv3022A,Rv3111,Rv3166c,Rv3293,Rv3296,Rv3312A,Rv3315c,Rv3333c,Rv3344c,Rv3345c,Rv3350c,Rv3388,Rv3394c,Rv3446c,Rv3467,Rv3511,Rv3561,Rv3590c,Rv3655c,Rv3656c,Rv3658c,Rv3903c,Rvnt05
Rv0767c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,-0.015833333333333366,0.0,0.0,0.0,-0.019166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008333333333332971,-0.0008333333333333526,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,-0.0008333333333333526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.016666666666666663,-0.006666666666666654,-0.0008333333333333526,-0.008333333333333304,0.0,0.0,-0.01583333333333331,0.0,0.0,0.0,-0.016666666666666663,-0.01583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01583333333333331,-0.010833333333333306,-0.004166666666666707,0.0,-0.010000000000000009,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,-0.004166666666666707,0.0,-0.016666666666666663,-0.016666666666666663,-0.010000000000000009,0.0,0.0,0.0,-0.00833333333333336,-0.025000000000000022,0.0,0.0,-0.01583333333333331,0.0,0.0,0.0,0.0,-0.0016666666666667052,0.0,-0.00666666666666671,0.0,-0.0008333333333333526,0.0,0.0,0.0,-0.016666666666666663
Rv0832,0.0,-0.0058333333333333015,0.0,-0.006666666666666654,-0.0058333333333333015,-0.0025000000000000022,0.0,-0.0058333333333333015,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.0050000000000000044,-0.006666666666666654,0.0,0.0,0.0,0.0,-0.0058333333333333015,-0.008333333333333304,0.0,-0.0058333333333333015,-0.0058333333333333015,0.0,0.0,-0.0033333333333332993,0.0,0.0,-0.0058333333333333015,0.0,0.0,-0.0058333333333333015,0.0,-0.0058333333333333015,0.0,0.0,-0.0033333333333332993,-0.009166666666666656,-0.0058333333333333015,0.0,0.0,-0.0033333333333332993,-0.0058333333333333015,-0.0058333333333333015,0.0,0.0,0.0,-0.0050000000000000044,0.0,-0.0033333333333332993,0.0,0.0,-0.02083333333333337,0.0,-0.0033333333333332993,-0.0050000000000000044,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.0058333333333333015,-0.0033333333333332993,-0.0033333333333332993,0.0,-0.009166666666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025000000000000022,-0.0025000000000000022,-0.0025000000000000022,0.0,0.0,0.0,-0.0025000000000000022,-0.0025000000000000022,0.0,0.0,-0.0033333333333332993,0.0,-0.0033333333333332993,0.0,0.0,0.0,-0.006666666666666654,0.0,-0.0058333333333333015,0.0,0.0,0.0,0.0,-0.0058333333333333015
Rv0915c,-0.004166666666666652,0.0,0.0,-0.017500000000000016,0.0,-0.006666666666666654,0.0,0.0,0.0,0.0,0.0,0.0,-0.018333333333333313,-0.0058333333333333015,0.0,-0.016666666666666663,0.0,-0.01583333333333331,-0.01583333333333331,0.0,-0.0016666666666666496,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.0025000000000000022,0.0,-0.0058333333333333015,0.0,-0.016666666666666663,-0.008333333333333304,0.0,-0.016666666666666663,0.0,0.0,0.0,-0.0025000000000000022,-0.003333333333333355,0.0,0.0,-0.016666666666666663,-0.0025000000000000022,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.010833333333333306,0.0,0.0,0.0,0.0,-0.009166666666666656,0.0,0.0,-0.010833333333333306,-0.0025000000000000022,-0.01583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.003333333333333355,-0.031666666666666676,-0.01583333333333331,0.0,-0.01583333333333331,-0.016666666666666663,-0.0058333333333333015,-0.006666666666666654,-0.016666666666666663,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.0058333333333333015,0.0,-0.019999999999999962,0.0,0.0,-0.0058333333333333015,-0.0016666666666666496,-0.01583333333333331,-0.0025000000000000022,-0.016666666666666663,-0.01583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,0.0,0.0
Rv0976c,-0.003333333333333355,-0.016666666666666663,-0.007500000000000007,-0.006666666666666654,-0.0058333333333333015,-0.016666666666666663,-0.003333333333333355,-0.0058333333333333015,0.0,-0.0008333333333333526,0.0,0.0,-0.016666666666666663,0.0,0.0,-0.003333333333333355,0.0,-0.0050000000000000044,0.0,-0.016666666666666663,0.0,0.0,-0.006666666666666654,-0.016666666666666663,0.0,-0.00833333333333336,-0.01583333333333331,-0.003333333333333355,0.0,-0.016666666666666663,0.0,-0.0025000000000000022,0.0,0.0,-0.016666666666666663,-0.00833333333333336,-0.003333333333333355,-0.01583333333333331,-0.016666666666666663,-0.016666666666666663,0.0,0.0,0.0050000000000000044,-0.0058333333333333015,-0.016666666666666663,0.0,-0.00833333333333336,0.0,-0.0050000000000000044,0.0,-0.0033333333333332993,0.0,0.0,-0.003333333333333355,0.0,-0.004166666666666652,-0.0050000000000000044,0.0,0.0,-0.003333333333333355,0.0,-0.003333333333333355,-0.006666666666666654,-0.0033333333333332993,-0.0033333333333332993,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.006666666666666654,0.0,-0.0050000000000000044,-0.0025000000000000022,-0.0025000000000000022,-0.003333333333333355,0.0,0.0,0.0,0.0008333333333332971,-0.0025000000000000022,-0.003333333333333355,-0.015833333333333366,-0.004166666666666652,0.0,-0.01583333333333331,-0.0050000000000000044,-0.003333333333333355,0.0,0.0,0.0,0.0,-0.00833333333333336,-0.003333333333333355,0.0,0.0,-0.0058333333333333015
Rv0977,0.0,-0.008333333333333304,0.0,-0.009166666666666656,-0.008333333333333304,-0.0050000000000000044,0.0,-0.008333333333333304,0.0,-0.0025000000000000022,-0.0025000000000000022,0.0,-0.019166666666666665,-0.007500000000000007,-0.009166666666666656,0.0,-0.0025000000000000022,-0.0050000000000000044,-0.0025000000000000022,-0.008333333333333304,-0.019166666666666665,-0.0025000000000000022,-0.008333333333333304,-0.008333333333333304,0.0,0.0,-0.0058333333333333015,0.0,0.0,-0.008333333333333304,-0.0025000000000000022,0.0,-0.008333333333333304,-0.0025000000000000022,-0.008333333333333304,0.0,0.0,-0.0058333333333333015,-0.011666666666666659,-0.008333333333333304,0.0,-0.0025000000000000022,-0.0058333333333333015,-0.008333333333333304,-0.008333333333333304,-0.0008333333333332971,0.0,-0.0008333333333332971,-0.0050000000000000044,0.0,-0.0058333333333333015,0.0,0.0,-0.020000000000000018,-0.0016666666666666496,-0.0058333333333333015,-0.0050000000000000044,-0.0025000000000000022,-0.0025000000000000022,0.0,-0.019166666666666665,0.0,-0.008333333333333304,-0.0058333333333333015,-0.0058333333333333015,-0.0025000000000000022,-0.011666666666666659,0.0,-0.0025000000000000022,0.0,-0.0025000000000000022,0.0,-0.0025000000000000022,-0.0016666666666666496,-0.0025000000000000022,0.0,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0025000000000000022,-0.0016666666666667052,-0.0025000000000000022,-0.0050000000000000044,-0.0050000000000000044,0.0,-0.0025000000000000022,-0.0058333333333333015,-0.0025000000000000022,-0.0058333333333333015,0.0,-0.003333333333333355,0.0,-0.009166666666666656,-0.0025000000000000022,-0.008333333333333304,0.0,0.0,-0.0025000000000000022,-0.0025000000000000022,-0.008333333333333304
Rv1004c,0.0,0.0,0.0,-0.0008333333333333526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018333333333333313,0.0008333333333333526,-0.003333333333333355,0.0,0.0,-0.0008333333333332971,0.0,0.0,-0.0025000000000000022,-0.016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058333333333333015,0.0,0.0,-0.008333333333333304,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,-0.0058333333333333015,0.0,0.0,0.0,0.0,0.0,-0.010833333333333306,0.0,0.0,0.0,0.0,-0.02749999999999997,0.0,0.0,-0.010833333333333306,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,-0.01583333333333331,0.0,0.0,0.0,-0.016666666666666663,-0.01749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058333333333333015,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1034c,-0.007500000000000007,-0.016666666666666663,-0.007500000000000007,-0.016666666666666663,-0.016666666666666663,-0.016666666666666663,-0.003333333333333355,-0.016666666666666663,-0.011666666666666659,0.0,0.0,-0.0050000000000000044,-0.016666666666666663,-0.017500000000000016,-0.016666666666666663,-0.003333333333333355,0.0,-0.0050000000000000044,-0.00666666666666671,-0.016666666666666663,-0.016666666666666663,-0.005833333333333357,-0.016666666666666663,-0.016666666666666663,0.0,-0.00833333333333336,-0.016666666666666663,0.0,0.0,-0.016666666666666663,0.0,-0.0025000000000000022,-0.016666666666666663,0.0,-0.016666666666666663,-0.00833333333333336,-0.004166666666666707,-0.016666666666666663,-0.016666666666666663,-0.016666666666666663,0.0,0.0,-0.016666666666666663,-0.01583333333333331,-0.016666666666666663,0.0,-0.00833333333333336,0.0,-0.0050000000000000044,-0.007500000000000007,-0.004166666666666652,-0.00666666666666671,0.0,-0.020000000000000018,0.0,-0.014999999999999958,-0.0050000000000000044,0.0,0.0,-0.003333333333333355,0.0,-0.0025000000000000022,-0.01749999999999996,-0.004166666666666652,-0.0033333333333332993,0.0,-0.016666666666666663,-0.017500000000000016,0.0,0.0,0.0,-0.0050000000000000044,0.0,-0.016666666666666663,0.0,-0.0050000000000000044,-0.004166666666666707,-0.017500000000000016,-0.0025000000000000022,0.0,0.0,0.0,-0.00666666666666671,-0.02250000000000002,-0.003333333333333355,-0.016666666666666663,-0.01583333333333331,0.0,-0.016666666666666663,-0.0050000000000000044,-0.003333333333333355,0.0,-0.016666666666666663,0.0,-0.016666666666666663,-0.00833333333333336,-0.004166666666666707,-0.007500000000000007,0.0,-0.016666666666666663
Rv1035c,-0.004166666666666652,0.0,-0.016666666666666663,-0.017500000000000016,0.0,-0.0033333333333332993,0.0,0.0,0.0,0.0,-0.014999999999999958,0.0,-0.018333333333333313,-0.0008333333333332971,0.0,-0.01583333333333331,-0.016666666666666663,-0.01583333333333331,-0.01583333333333331,0.0,0.0,-0.016666666666666663,0.0,0.0,0.0008333333333333526,0.0,-0.0025000000000000022,0.0,-0.0058333333333333015,0.0,-0.016666666666666663,-0.008333333333333304,0.0,-0.016666666666666663,0.0,0.0,-0.014999999999999958,-0.0025000000000000022,-0.003333333333333355,0.0,0.0,-0.0050000000000000044,-0.0025000000000000022,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.010833333333333306,0.0,0.0,0.0,0.0,-0.009166666666666656,0.0,0.0,-0.010833333333333306,-0.0025000000000000022,-0.0058333333333333015,-0.014999999999999958,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.003333333333333355,-0.02833333333333332,-0.01583333333333331,0.0,-0.01583333333333331,-0.016666666666666663,-0.0058333333333333015,-0.004166666666666652,-0.016666666666666663,-0.01583333333333331,0.0,0.0,0.0,-0.016666666666666663,-0.0058333333333333015,-0.016666666666666663,-0.014999999999999958,0.0,0.0,-0.0058333333333333015,0.0,-0.0058333333333333015,-0.0025000000000000022,-0.016666666666666663,-0.01583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.016666666666666663,0.0
Rv1040c,-0.0050000000000000044,-0.016666666666666663,-0.003333333333333355,-0.016666666666666663,-0.016666666666666663,-0.003333333333333355,-0.0050000000000000044,-0.016666666666666663,0.0,-0.00833333333333336,-0.00833333333333336,-0.003333333333333355,-0.016666666666666663,-0.0008333333333333526,0.0,-0.0050000000000000044,-0.00833333333333336,0.0,-0.00833333333333336,0.0,0.0,-0.005833333333333357,-0.014999999999999958,-0.016666666666666663,-0.004166666666666652,0.0,0.0,-0.0008333333333333526,0.0,0.0,-0.00833333333333336,0.0,0.0,-0.00833333333333336,0.0,0.0,-0.0050000000000000044,0.0,-0.003333333333333355,-0.016666666666666663,0.0,-0.00833333333333336,0.0,-0.01416666666666666,-0.014999999999999958,-0.006666666666666654,-0.004166666666666652,-0.006666666666666654,0.0,-0.0025000000000000022,-0.011666666666666659,-0.0008333333333333526,-0.0008333333333333526,-0.016666666666666663,-0.007500000000000007,-0.011666666666666659,0.0,-0.00833333333333336,-0.00833333333333336,-0.0050000000000000044,0.0,-0.007500000000000007,-0.01416666666666666,-0.011666666666666659,-0.011666666666666659,-0.00833333333333336,-0.020000000000000018,-0.015000000000000013,-0.00833333333333336,-0.0050000000000000044,-0.004166666666666707,-0.007500000000000007,0.0,0.0,-0.00833333333333336,-0.003333333333333355,-0.010833333333333361,-0.010833333333333361,-0.010833333333333361,-0.00833333333333336,0.0,-0.00833333333333336,0.0050000000000000044,-0.02250000000000002,-0.0050000000000000044,-0.015833333333333366,-0.011666666666666659,-0.00833333333333336,0.0,-0.003333333333333355,-0.011666666666666659,-0.003333333333333355,0.0,-0.00833333333333336,0.0,0.0,-0.0050000000000000044,-0.00833333333333336,-0.00833333333333336,-0.019166666666666665
Rv1050,-0.009166666666666656,-0.016666666666666663,-0.007500000000000007,-0.016666666666666663,-0.016666666666666663,-0.003333333333333355,0.0,-0.016666666666666663,-0.0050000000000000044,-0.003333333333333355,-0.003333333333333355,0.0,-0.016666666666666663,-0.0008333333333333526,0.0,0.0,-0.003333333333333355,-0.0050000000000000044,-0.010000000000000009,0.0,0.0,-0.009166666666666656,-0.009166666666666656,-0.016666666666666663,0.0,-0.0050000000000000044,0.0,0.0,0.0,0.0,-0.003333333333333355,0.0,0.0,-0.004166666666666707,-0.014999999999999958,-0.0050000000000000044,0.0,0.0,-0.003333333333333355,-0.016666666666666663,0.0,-0.003333333333333355,0.0,-0.009166666666666656,-0.010000000000000009,-0.0016666666666666496,-0.0050000000000000044,-0.0016666666666666496,-0.0016666666666666496,-0.006666666666666654,-0.006666666666666654,0.0,0.0,-0.017500000000000016,-0.0025000000000000022,-0.006666666666666654,-0.0016666666666666496,-0.003333333333333355,-0.003333333333333355,0.0,0.0,-0.0025000000000000022,-0.009166666666666656,-0.006666666666666654,-0.006666666666666654,-0.003333333333333355,-0.020000000000000018,-0.016666666666666663,-0.003333333333333355,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.003333333333333355,-0.0050000000000000044,-0.005833333333333357,-0.005833333333333357,-0.005833333333333357,-0.003333333333333355,0.0,-0.003333333333333355,0.009999999999999953,-0.02250000000000002,0.0,-0.015833333333333366,-0.006666666666666654,-0.003333333333333355,0.0,-0.0050000000000000044,0.0,0.0,0.0,-0.003333333333333355,0.0,-0.0050000000000000044,0.0,-0.007500000000000007,-0.003333333333333355,-0.019166666666666665
Rv1087,0.0,-0.0025000000000000022,0.0,-0.019166666666666665,-0.0025000000000000022,-0.006666666666666654,0.0,-0.0025000000000000022,0.0,0.0,0.0,0.0,-0.016666666666666663,0.008333333333333304,0.0,-0.01583333333333331,0.0,-0.01583333333333331,-0.01583333333333331,-0.0025000000000000022,-0.0050000000000000044,-0.01583333333333331,-0.0025000000000000022,-0.0025000000000000022,0.0,0.0,0.0,0.0,-0.0033333333333332993,-0.0025000000000000022,-0.01583333333333331,-0.0058333333333333015,0.0,-0.016666666666666663,-0.0025000000000000022,0.0,0.0,0.0,-0.005833333333333357,-0.0025000000000000022,0.0,0.0,0.0,-0.0025000000000000022,-0.0025000000000000022,0.0,-0.01583333333333331,0.0,-0.008333333333333304,0.0,0.0,0.0,0.0,-0.023333333333333317,0.0,0.0,-0.008333333333333304,0.0,-0.01583333333333331,0.0,0.0,0.0,-0.0025000000000000022,0.0,0.0,-0.0008333333333332971,-0.005833333333333357,-0.0033333333333332993,-0.014999999999999958,0.0,-0.01583333333333331,-0.0008333333333332971,-0.01583333333333331,-0.004166666666666652,0.0,-0.01583333333333331,0.0,0.0,0.0,0.0,-0.0033333333333332993,0.0,-0.009166666666666656,0.0,0.0,0.0,0.0,-0.01583333333333331,0.0,0.0,-0.01583333333333331,0.0,0.0,0.0,0.0,0.0,0.0,-0.01583333333333331,0.0,-0.0025000000000000022
Rv1134,-0.007500000000000007,0.0,0.0,-0.003333333333333355,0.0,-0.006666666666666654,-0.003333333333333355,0.0,-0.0050000000000000044,0.0,0.0,0.0,-0.021666666666666667,-0.011666666666666659,-0.0025000000000000022,-0.020000000000000018,0.0,-0.016666666666666663,-0.016666666666666663,-0.003333333333333355,-0.003333333333333355,-0.016666666666666663,0.0,-0.003333333333333355,0.0,-0.003333333333333355,-0.005833333333333357,0.0,-0.009166666666666656,-0.003333333333333355,-0.016666666666666663,-0.011666666666666659,-0.003333333333333355,-0.016666666666666663,-0.003333333333333355,-0.003333333333333355,-0.003333333333333355,-0.005833333333333357,0.0,0.0,0.0,0.0,-0.005833333333333357,0.0,0.0,0.0,-0.020000000000000018,0.0,-0.01416666666666666,0.0,0.0,0.0,0.0,-0.030833333333333324,0.0,0.0,-0.01416666666666666,0.0,-0.016666666666666663,-0.003333333333333355,0.0,0.0,0.0,0.0,0.0,-0.015833333333333366,0.0,-0.03250000000000003,-0.015833333333333366,0.0,-0.016666666666666663,-0.0008333333333333526,-0.016666666666666663,-0.010000000000000009,-0.015833333333333366,-0.016666666666666663,0.0,0.0,0.0,0.0,-0.009166666666666656,0.0,-0.006666666666666654,0.0,-0.003333333333333355,-0.009166666666666656,0.0,-0.016666666666666663,-0.005833333333333357,0.0,-0.020000000000000018,0.0,-0.0025000000000000022,0.0,-0.003333333333333355,-0.003333333333333355,-0.003333333333333355,-0.016666666666666663,0.0,0.0
Rv1135c,-0.019999999999999962,0.0,-0.016666666666666663,-0.017500000000000016,0.0,-0.0025000000000000022,-0.016666666666666663,0.0,-0.016666666666666663,0.0,-0.016666666666666663,-0.016666666666666663,-0.0016666666666666496,0.007500000000000007,0.0,-0.009166666666666656,-0.016666666666666663,-0.010833333333333306,-0.016666666666666663,0.0,0.0,-0.0058333333333333015,0.0,0.0,0.0025000000000000022,-0.016666666666666663,-0.0025000000000000022,0.0,-0.0058333333333333015,0.0,-0.016666666666666663,-0.008333333333333304,0.0,-0.016666666666666663,0.0,-0.016666666666666663,-0.016666666666666663,-0.0025000000000000022,0.0,0.0,-0.010833333333333361,-0.016666666666666663,-0.0025000000000000022,0.0,0.0,0.0,-0.014999999999999958,0.0,-0.010833333333333306,-0.016666666666666663,0.0,0.0,0.0,-0.009166666666666656,0.0,0.0,-0.010833333333333306,-0.016666666666666663,-0.0058333333333333015,-0.016666666666666663,0.0,-0.016666666666666663,0.0,0.0,0.0,-0.016666666666666663,-0.003333333333333355,-0.031666666666666676,-0.0058333333333333015,0.0,-0.0058333333333333015,-0.01583333333333331,-0.0058333333333333015,-0.006666666666666654,-0.016666666666666663,-0.010833333333333306,0.0,0.0,0.0,-0.016666666666666663,-0.0058333333333333015,-0.016666666666666663,-0.011666666666666659,0.0,-0.016666666666666663,-0.0058333333333333015,0.0,-0.0058333333333333015,-0.0025000000000000022,-0.016666666666666663,-0.01583333333333331,0.0,0.0,-0.01583333333333331,0.0,-0.016666666666666663,-0.016666666666666663,-0.006666666666666654,-0.016666666666666663,0.0
Rv1221,0.0,-0.010833333333333361,0.0,-0.010833333333333361,-0.010833333333333361,0.0,0.0,-0.010833333333333361,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010833333333333361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv1226c,-0.007500000000000007,-0.016666666666666663,-0.007500000000000007,-0.016666666666666663,-0.016666666666666663,0.0,-0.003333333333333355,-0.016666666666666663,0.0,0.0,0.0,-0.0050000000000000044,-0.016666666666666663,-0.005833333333333357,0.0,-0.003333333333333355,0.0,-0.0050000000000000044,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.016666666666666663,0.0,-0.00833333333333336,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.0025000000000000022,0.0,0.0,-0.0050000000000000044,-0.00833333333333336,-0.003333333333333355,0.0,0.0,-0.016666666666666663,0.0,0.0,0.0,-0.0058333333333333015,-0.006666666666666654,0.0,-0.00833333333333336,0.0,-0.0050000000000000044,-0.00666666666666671,-0.0033333333333332993,-0.0008333333333333526,-0.0008333333333333526,-0.02083333333333337,0.0,-0.0033333333333332993,-0.0050000000000000044,0.0,0.0,-0.003333333333333355,0.0,-0.0016666666666667052,-0.006666666666666654,-0.0033333333333332993,-0.0033333333333332993,0.0,-0.016666666666666663,-0.015833333333333366,0.0,0.0,0.0,-0.0050000000000000044,0.0,-0.0008333333333333526,0.0,-0.0050000000000000044,-0.0025000000000000022,-0.0025000000000000022,-0.003333333333333355,0.0,0.0,0.0,0.0008333333333332971,-0.0025000000000000022,-0.003333333333333355,-0.015833333333333366,-0.004166666666666652,0.0,0.0,-0.0050000000000000044,-0.003333333333333355,0.0,0.0,0.0,0.0,-0.00833333333333336,-0.003333333333333355,0.0,0.0,-0.01583333333333331
Rv1325c,0.0,-0.0025000000000000022,0.0,-0.003333333333333355,-0.0025000000000000022,0.0,0.0,-0.0025000000000000022,0.0,0.0,0.0,0.0,-0.016666666666666663,0.0,-0.005833333333333357,0.0,0.0008333333333333526,0.0,0.0016666666666667052,-0.0025000000000000022,-0.008333333333333304,-0.016666666666666663,-0.0025000000000000022,-0.0025000000000000022,0.0,0.0,0.0,0.0,-0.0033333333333332993,-0.0025000000000000022,0.0050000000000000044,-0.0058333333333333015,-0.0058333333333333015,-0.016666666666666663,-0.0025000000000000022,0.0,0.0,0.0,-0.005833333333333357,-0.0025000000000000022,0.0,0.0,0.0,-0.0025000000000000022,-0.0025000000000000022,0.0,-0.0033333333333332993,0.0,-0.008333333333333304,0.0,0.0,0.0,0.0,-0.02583333333333332,0.0,0.0,-0.008333333333333304,0.0,-0.01583333333333331,0.0,0.0,0.0,-0.0025000000000000022,0.0,0.0,0.0,-0.005833333333333357,0.0,-0.014999999999999958,0.0,0.005833333333333357,0.0,-0.01583333333333331,-0.01749999999999996,0.0008333333333333526,0.0008333333333333526,0.0,0.0,0.0,0.0,-0.0033333333333332993,0.0,0.0,0.0,0.0,0.0,0.0,-0.01583333333333331,0.0,0.0,-0.0033333333333332993,0.0,-0.005833333333333357,0.0008333333333333526,-0.0058333333333333015,0.0,0.0,0.0050000000000000044,0.0,-0.0025000000000000022
Rv1450c,-0.013333333333333308,0.0,-0.013333333333333308,0.0,0.0,-0.0033333333333332993,-0.009166666666666656,0.0,-0.016666666666666663,0.0,-0.0058333333333333015,-0.010833333333333306,-0.018333333333333313,-0.0050000000000000044,0.0,-0.009166666666666656,-0.0058333333333333015,-0.010833333333333306,-0.0058333333333333015,0.0,0.0,-0.0058333333333333015,0.0,0.0,0.0025000000000000022,-0.01416666666666666,-0.0025000000000000022,-0.016666666666666663,-0.0058333333333333015,0.0,-0.0058333333333333015,-0.008333333333333304,0.0,-0.01583333333333331,0.0,-0.01416666666666666,-0.009166666666666656,-0.0025000000000000022,0.0,0.0,0.0,-0.0058333333333333015,-0.0025000000000000022,0.0,0.0,0.0,-0.01416666666666666,-0.0008333333333332971,-0.010833333333333306,-0.013333333333333308,0.0,-0.016666666666666663,-0.016666666666666663,-0.009166666666666656,0.0,-0.0025000000000000022,-0.010833333333333306,-0.0058333333333333015,-0.0058333333333333015,-0.009166666666666656,0.0,-0.016666666666666663,0.0,-0.0025000000000000022,0.0,-0.0058333333333333015,-0.003333333333333355,-0.023333333333333317,-0.0058333333333333015,-0.01583333333333331,-0.0058333333333333015,-0.010833333333333306,-0.0058333333333333015,-0.0050000000000000044,-0.0058333333333333015,-0.010833333333333306,-0.0033333333333332993,-0.0033333333333332993,0.0,-0.0058333333333333015,-0.0058333333333333015,-0.0058333333333333015,-0.006666666666666654,-0.008333333333333304,-0.009166666666666656,-0.0058333333333333015,-0.0025000000000000022,-0.0058333333333333015,-0.0025000000000000022,-0.010833333333333306,-0.009166666666666656,-0.016666666666666663,0.0,-0.01583333333333331,0.0,-0.014999999999999958,-0.009166666666666656,-0.006666666666666654,-0.0058333333333333015,0.0
