GENE_ID,TB_HIGH1,TB_HIGH2,TB_HIGH3,TB_LOW1,TB_LOW2,TB_LOW3
Rv3919c,90.26437438,28.1453915,127.5603665,53.54568532,152.4236502,150.1007064
Rv3923c,26.23964371,34.39992294,55.32738787,16.0637056,26.81527179,61.99811788
Rv3924c,4.198342994,3.127265722,8.452795369,0,19.75862132,0
Rv0004,28.33881521,9.381797166,33.04274553,0,73.38916489,9.789176508
Rv0007,173.1816485,107.8906674,206.7092686,49.97597297,149.60099,168.04753
Rv0008c,20.99171497,17.19996147,6.147487541,0,0,9.789176508
Rv0010c,31.48757246,29.70902436,21.51620639,3.569712355,9.879310658,39.15670603
Rv0011c,37.78508695,31.27265722,43.80084873,21.41827413,53.63054357,83.20800031
Rv0012,126.9998756,167.3087161,100.6651085,160.637056,118.5517279,101.1548239
Rv0021c,10.49585749,14.07269575,17.67402668,1.784856177,18.34729122,19.57835302
Rv0023,41.98342994,28.1453915,32.27430959,19.63341795,70.5665047,88.10258857
Rv0024,27.28922946,48.47261869,30.7374377,33.91226737,47.9852232,16.31529418
Rv0025,12.59502898,23.45449292,10.7581032,0,0,0
Rv0026,20.99171497,18.76359433,14.60028291,0,42.33990282,19.57835302
Rv0027,19.94212922,0,13.83184697,3.569712355,16.93596113,39.15670603
Rv0028,6.297514491,12.50906289,19.21089857,0,8.467980564,44.05129428
Rv0029,75.5701739,81.30890877,69.15923484,98.16708976,81.85714545,81.5764709
Rv0030,5.247928743,7.818164305,8.452795369,0,0,39.15670603
Rv0031,2.099171497,0,3.07374377,0,0,0
Rv0036c,34.6363297,29.70902436,44.56928467,74.96395945,50.80788338,58.73505905
Rv0037c,53.52887318,89.12707308,55.32738787,0,101.6157668,73.41882381
Rv0038,106.0081606,85.99980736,150.6134448,212.3978851,156.6576404,182.7312948
Rv0039c,29.38840096,96.94523738,29.20056582,14.27884942,33.87192226,3.263058836
Rv0042c,15.74378623,28.1453915,13.06341102,0,28.22660188,0
Rv0043c,22.04130072,4.690898583,16.90559074,0,1.411330094,58.73505905
Rv0044c,11.54544323,18.76359433,13.06341102,0,31.04926207,27.7360001
Rv0045c,62.97514491,75.05437733,67.62236295,98.16708976,83.26847555,66.89270613
Rv0047c,116.5040181,223.5994991,162.1399839,99.95194594,179.2389219,86.47105915
Rv0048c,10.49585749,9.381797166,7.684359426,0,0,0
Rv0049,65.07431641,73.49074447,39.95866902,69.60939092,36.69458244,26.10447069
Rv0051,98.66106036,51.59988441,101.4335444,230.2464469,88.91379592,119.1016475
Rv0052,32.53715821,28.1453915,19.21089857,14.27884942,7.05665047,0
Rv0057,60.87597342,98.50887025,74.53828643,67.82453474,60.68719404,84.83952973
Rv0059,22.04130072,32.83629008,26.89525799,0,98.79310658,16.31529418
Rv0060,252.9501654,161.0541847,232.0676547,228.4615907,217.3448345,270.8338834
Rv0061c,32.53715821,32.83629008,42.26397684,0,52.21921348,68.52423555
Rv0063,12.59502898,17.19996147,9.989667254,39.2668359,25.40394169,24.47294127
Rv0064,196.272535,132.9087932,257.4260408,174.9159054,191.9408928,285.5176481
Rv0067c,15.74378623,18.76359433,9.221231311,14.27884942,9.879310658,0
Rv0068,2.099171497,0,6.147487541,0,16.93596113,8.15764709
Rv0071,4.198342994,3.127265722,4.610615656,0,0,0
Rv0072,76.61975964,70.36347875,78.38046615,80.31852798,43.75123291,65.26117672
Rv0073,86.06603138,56.290783,77.6120302,123.1550762,22.5812815,89.73411799
Rv0074,54.57845892,54.72715014,58.40113164,33.91226737,32.46059216,0
Rv0075,94.46271737,79.74527591,112.9600836,49.97597297,81.85714545,97.89176508
Rv0076c,3.148757246,6.254531444,2.305307828,39.2668359,12.70197085,26.10447069
Rv0077c,13.64461473,31.27265722,9.221231311,39.2668359,32.46059216,16.31529418
Rv0078,6.297514491,0,0,0,0,0
Rv0078A,201.5204637,176.6905133,189.8036778,28.55769884,172.1822715,143.5745888
Rv0078B,109.1569178,79.74527591,87.60169746,262.3738581,64.92118432,81.5764709
Rv0079,3427.947055,2886.466261,2621.903436,2461.316669,1805.09119,1636.424006
Rv0080,1053.784092,935.0524509,1083.494679,690.7393407,481.2635621,329.5689424
Rv0081,195.2229492,181.3814119,131.4025462,155.2824874,55.04187367,48.94588254
Rv0082,276.0410519,240.7994606,198.2564732,174.9159054,124.1970483,68.52423555
Rv0083,265.5451944,139.1633246,238.9835782,226.6767345,194.763553,176.2051771
Rv0088,51.42970168,62.54531444,67.62236295,83.88824034,42.33990282,140.3115299
Rv0089,7.34710024,3.127265722,6.915923484,28.55769884,5.645320376,16.31529418
Rv0090,5.247928743,12.50906289,7.684359426,0,28.22660188,16.31529418
Rv0093c,44.08260144,26.58175864,56.86425975,87.45795269,112.9064075,26.10447069
Rv0095c,48.28094443,59.41804872,50.71677221,37.48197973,25.40394169,19.57835302
Rv0097,23.09088647,10.94543003,15.36871885,3.569712355,0,6.526117672
Rv0100,8.396685988,12.50906289,6.147487541,0,0,14.68376476
Rv0102,305.4294528,222.0358663,300.4584536,255.2344334,182.0615821,213.7303537
Rv0104,0,0,8.452795369,0,25.40394169,16.31529418
Rv0106,6.297514491,34.39992294,11.52653914,35.69712355,93.1477862,0
Rv0108c,20.99171497,23.45449292,24.58995016,67.82453474,0,4.894588254
Rv0110,11.54544323,3.127265722,11.52653914,64.25482239,0,0
Rv0111,24.14047222,39.09082153,52.2536441,64.25482239,100.2044367,63.6296473
Rv0121c,22.04130072,7.818164305,14.60028291,0,19.75862132,19.57835302
Rv0122,22.04130072,50.03625155,13.83184697,42.83654826,11.29064075,42.41976487
Rv0123,15.74378623,0,1.536871885,0,8.467980564,13.05223534
Rv0128,15.74378623,9.381797166,40.72710496,32.12741119,19.75862132,73.41882381
Rv0130,0,3.127265722,2.305307828,0,0,0
Rv0133,176.3304058,257.9994221,152.1503166,123.1550762,124.1970483,109.312471
Rv0135c,74.52058815,70.36347875,67.62236295,142.7884942,69.15517461,22.84141185
Rv0138,19.94212922,3.127265722,26.12682205,0,16.93596113,22.84141185
Rv0139,76.61975964,187.6359433,86.06482557,165.9916245,69.15517461,58.73505905
Rv0140,160.5866195,156.3632861,132.1709821,98.16708976,107.2610871,92.99717682
Rv0141c,40.93384419,43.78172011,25.35838611,0,19.75862132,48.94588254
Rv0142,107.0577464,68.79984589,120.644443,53.54568532,56.45320376,133.7854123
Rv0143c,108.1073321,100.0725031,97.59136471,64.25482239,146.7783298,96.26023566
Rv0144,174.2312343,229.8540306,205.1723967,253.4495772,179.2389219,202.3096478
Rv0145,672.7844648,766.1801019,747.6881722,887.0735202,746.5936197,885.9204739
Rv0146,286.5369094,292.399345,306.6059411,251.664721,304.8473003,445.4075311
Rv0147,485.9582016,548.8351342,517.9258253,430.1503388,534.8941056,624.8757671
Rv0148,195.2229492,201.7086391,168.2874714,182.0553301,294.9679896,182.7312948
Rv0149,124.9007041,112.581566,119.1075711,153.4976313,213.1108442,208.8357655
Rv0150c,4.198342994,0,0,0,0,0
Rv0151c,41.98342994,50.03625155,26.89525799,35.69712355,16.93596113,16.31529418
Rv0152c,7.34710024,17.19996147,5.379051598,57.11539768,0,79.94494148
Rv0157A,2.099171497,0,0,1.784856177,0,0
Rv0158,35.68591545,54.72715014,40.72710496,35.69712355,19.75862132,16.31529418
Rv0161,18.89254347,9.381797166,0,17.84856177,7.05665047,58.73505905
Rv0163,18.89254347,9.381797166,0,5.354568532,9.879310658,0
Rv0164,66.12390216,92.2543388,106.0441601,99.95194594,121.3743881,246.3609421
Rv0175,157.4378623,190.763209,142.9290853,171.346193,254.0394169,48.94588254
Rv0176,47.23135868,62.54531444,82.9910818,194.5493233,105.849757,86.47105915
Rv0177,83.96685988,53.16351728,103.7388523,51.76082915,177.8275918,70.15576497
Rv0178,89.21478863,115.7088317,90.67544123,158.8521998,213.1108442,182.7312948
Rv0180c,50.38011593,60.98168158,67.62236295,35.69712355,76.21182508,37.52517661
Rv0181c,75.5701739,60.98168158,76.84359426,101.7368021,19.75862132,22.84141185
Rv0183,33.58674395,45.34535297,26.12682205,130.294501,28.22660188,0
Rv0184,187.875849,272.0721178,142.1606494,87.45795269,111.4950774,247.9924715
Rv0185,58.77680192,82.87254163,51.48520816,92.81252123,121.3743881,47.31435312
Rv0187,23.09088647,10.94543003,25.35838611,39.2668359,0,0
Rv0188,168.9833055,157.926919,180.5824465,260.5890019,95.97044639,163.1529418
Rv0190,53.52887318,42.21808725,46.10615656,0,25.40394169,0
Rv0191,713.718309,1377.560551,729.2457095,1222.626482,581.4679987,851.6583562
Rv0192,118.6031896,212.6540691,189.0352419,58.90025385,249.8054266,161.5214124
Rv0193c,50.38011593,21.89086005,49.17990033,19.63341795,63.50985423,21.20988243
Rv0194,176.3304058,132.9087932,152.1503166,37.48197973,110.0837473,24.47294127
Rv0195,36.7355012,34.39992294,45.33772061,3.569712355,47.9852232,22.84141185
Rv0196,11.54544323,0,16.1371548,19.63341795,1.411330094,16.31529418
Rv0197,68.22307366,51.59988441,66.08549107,46.40626061,43.75123291,70.15576497
Rv0199,24.14047222,29.70902436,21.51620639,17.84856177,62.09852414,0
Rv0200,15.74378623,64.1089473,31.50587365,51.76082915,25.40394169,0
Rv0201c,113.3552608,56.290783,96.05449283,116.0156515,119.963058,60.36658846
Rv0203,13.64461473,3.127265722,7.684359426,8.924280887,23.9926116,0
Rv0204c,33.58674395,25.01812578,39.95866902,21.41827413,7.05665047,22.84141185
Rv0205,24.14047222,34.39992294,36.88492525,71.3942471,46.5738931,47.31435312
Rv0207c,164.7849625,167.3087161,171.3612152,0,39.51724263,26.10447069
Rv0208c,120.7023611,137.5996918,163.6768558,169.5613369,62.09852414,58.73505905
Rv0209,51.42970168,23.45449292,26.89525799,0,79.03448526,37.52517661
Rv0210,27.28922946,43.78172011,41.4955409,49.97597297,23.9926116,78.31341206
Rv0212c,24.14047222,20.32722719,21.51620639,10.70913706,11.29064075,50.57741196
Rv0213c,6.297514491,6.254531444,6.915923484,7.13942471,0,24.47294127
Rv0216,19.94212922,31.27265722,26.89525799,49.97597297,0,0
Rv0218,22.04130072,7.818164305,9.989667254,0,5.645320376,0
Rv0219,0,6.254531444,0,0,16.93596113,0
Rv0221,136.4461473,106.3270346,109.8863398,116.0156515,125.6083784,71.78729439
Rv0223c,32.53715821,48.47261869,30.7374377,51.76082915,33.87192226,39.15670603
Rv0224c,11.54544323,7.818164305,16.1371548,0,0,0
Rv0225,24.14047222,68.79984589,44.56928467,167.7764807,50.80788338,73.41882381
Rv0226c,8.396685988,18.76359433,22.28464234,0,50.80788338,0
Rv0227c,37.78508695,40.65445439,29.96900176,26.77284266,91.73645611,0
Rv0228,13.64461473,7.818164305,13.06341102,5.354568532,0,14.68376476
Rv0229Ac,32.53715821,31.27265722,17.67402668,21.41827413,8.467980564,0
Rv0229c,45.13218719,59.41804872,47.64302844,53.54568532,59.27586395,0
Rv0232,50.38011593,75.05437733,91.44387717,39.2668359,86.09113573,55.47200021
Rv0235c,7.34710024,12.50906289,10.7581032,0,9.879310658,42.41976487
Rv0236A,3.148757246,12.50906289,6.915923484,53.54568532,0,45.6828237
Rv0238,99.71064611,106.3270346,95.28605688,87.45795269,135.487689,140.3115299
Rv0245,90.26437438,31.27265722,51.48520816,160.637056,81.85714545,40.78823545
Rv0246,13.64461473,20.32722719,20.74777045,0,8.467980564,29.36752952
Rv0247c,77.66934539,78.18164305,67.62236295,107.0913706,86.09113573,120.7331769
Rv0249c,139.5949046,81.30890877,79.91733803,5.354568532,203.2315335,89.73411799
Rv0250c,48.28094443,31.27265722,63.78018324,0,38.10591254,96.26023566
Rv0257,19.94212922,25.01812578,4.610615656,14.27884942,0,0
Rv0258c,14.69420048,9.381797166,1.536871885,0,0,0
Rv0259c,2.099171497,1.563632861,6.147487541,12.49399324,0,0
Rv0260c,12.59502898,0,6.915923484,21.41827413,0,0
Rv0263c,54.57845892,92.2543388,46.8745925,82.10338416,14.11330094,61.99811788
Rv0264c,24.14047222,64.1089473,22.28464234,62.46996621,22.5812815,6.526117672
Rv0265c,44.08260144,26.58175864,36.1164893,62.46996621,73.38916489,14.68376476
Rv0268c,40.93384419,28.1453915,43.80084873,17.84856177,5.645320376,115.8385887
Rv0272c,49.33053018,39.09082153,45.33772061,74.96395945,7.05665047,26.10447069
Rv0273c,27.28922946,20.32722719,6.915923484,26.77284266,39.51724263,13.05223534
Rv0274,16.79337198,3.127265722,25.35838611,96.38223358,11.29064075,0
Rv0275c,140.6444903,101.636136,106.812596,110.661083,57.86453385,94.62870624
Rv0276,358.958326,445.6353654,230.5307828,298.0709816,244.1601063,215.3618832
Rv0277Ac,0,0,1.536871885,0,0,32.63058836
Rv0281,240.3551364,136.0360589,215.9304999,244.5252963,231.4581354,123.9962358
Rv0293c,204.669221,148.5451218,193.6458575,74.96395945,201.8202034,264.3077657
Rv0295c,26.23964371,54.72715014,69.15923484,89.24280887,42.33990282,114.2070593
Rv0296c,51.42970168,28.1453915,27.66369393,74.96395945,39.51724263,34.26211778
Rv0298,131.1982186,154.7996532,143.6975213,119.5853639,272.3867081,265.9392951
Rv0299,61.92555916,64.1089473,65.31705512,28.55769884,90.32512602,0
Rv0302,132.2478043,118.8360974,116.0338273,51.76082915,74.80049498,150.1007064
Rv0303,43.03301569,32.83629008,47.64302844,30.34255502,36.69458244,39.15670603
Rv0306,11.54544323,32.83629008,3.842179713,64.25482239,0,0
Rv0307c,80.81810264,17.19996147,60.70643947,133.8642133,53.63054357,63.6296473
Rv0308,70.32224515,101.636136,59.93800352,83.88824034,98.79310658,73.41882381
Rv0309,124.9007041,197.0177405,163.6768558,149.9279189,151.0123201,223.5195303
Rv0310c,0,3.127265722,4.610615656,0,2.822660188,0
Rv0311,51.42970168,26.58175864,43.80084873,39.2668359,33.87192226,32.63058836
Rv0312,57.72721617,39.09082153,31.50587365,48.19111679,43.75123291,9.789176508
Rv0313,350.56164,231.4176634,248.9732454,349.8318108,156.6576404,285.5176481
Rv0314c,75.5701739,84.4361745,59.16956758,132.0793571,35.28325235,65.26117672
Rv0315,73.4710024,189.1995762,101.4335444,37.48197973,155.2463103,150.1007064
Rv0316,29.38840096,37.52718866,36.88492525,0,35.28325235,70.15576497
Rv0318c,1.049585749,0,7.684359426,0,0,19.57835302
Rv0320,2.099171497,14.07269575,1.536871885,0,0,0
Rv0323c,9.446271737,12.50906289,8.452795369,32.12741119,0,0
Rv0324,28.33881521,15.63632861,22.28464234,24.98798648,55.04187367,9.789176508
Rv0325,6.297514491,9.381797166,3.07374377,0,0,0
Rv0326,9.446271737,4.690898583,6.147487541,12.49399324,0,40.78823545
Rv0328,62.97514491,34.39992294,59.16956758,26.77284266,70.5665047,16.31529418
Rv0329c,4.198342994,0,2.305307828,0,0,0
Rv0330c,28.33881521,12.50906289,9.221231311,82.10338416,25.40394169,14.68376476
Rv0331,109.1569178,140.7269575,95.28605688,153.4976313,101.6157668,83.20800031
Rv0332,45.13218719,59.41804872,45.33772061,94.5973774,55.04187367,48.94588254
Rv0333,16.79337198,43.78172011,13.83184697,0,39.51724263,0
Rv0336,2.099171497,0,2.305307828,0,25.40394169,81.5764709
Rv0338c,183.677506,187.6359433,227.457039,249.8798648,364.1231643,430.7237663
Rv0339c,43.03301569,25.01812578,39.19023307,71.3942471,31.04926207,86.47105915
Rv0340,35.68591545,48.47261869,17.67402668,76.74881563,111.4950774,11.42070593
Rv0345,34.6363297,46.90898583,29.20056582,23.20313031,12.70197085,48.94588254
Rv0347,33.58674395,9.381797166,31.50587365,0,7.05665047,27.7360001
Rv0348,8.396685988,7.818164305,6.915923484,17.84856177,29.63793197,13.05223534
Rv0349,12.59502898,10.94543003,13.06341102,24.98798648,14.11330094,0
Rv0356c,2.099171497,17.19996147,1.536871885,0,15.52463103,0
Rv0358,0,10.94543003,2.305307828,0,0,3.263058836
Rv0359,1.049585749,0,2.305307828,0,0,13.05223534
Rv0360c,14.69420048,4.690898583,6.915923484,0,0,16.31529418
Rv0361,85.01644563,65.67258016,98.35980066,58.90025385,105.849757,68.52423555
Rv0364,51.42970168,89.12707308,46.8745925,42.83654826,50.80788338,0
Rv0365c,34.6363297,51.59988441,73.00141455,85.67309652,11.29064075,34.26211778
Rv0366c,9.446271737,18.76359433,16.1371548,0,0,0
Rv0367c,46.18177294,40.65445439,36.88492525,0,0,0
Rv0368c,5.247928743,0,6.915923484,0,14.11330094,16.31529418
Rv0369c,0,6.254531444,1.536871885,49.97597297,0,48.94588254
Rv0370c,6.297514491,12.50906289,1.536871885,0,0,0
Rv0371c,0,0,0,0,0,26.10447069
Rv0372c,5.247928743,0,1.536871885,3.569712355,0,6.526117672
Rv0373c,32.53715821,50.03625155,15.36871885,0,16.93596113,8.15764709
Rv0374c,4.198342994,0,3.07374377,0,0,0
Rv0375c,2.099171497,0,6.915923484,0,9.879310658,0
Rv0376c,13.64461473,59.41804872,21.51620639,42.83654826,0,0
Rv0377,59.82638767,46.90898583,45.33772061,37.48197973,50.80788338,29.36752952
Rv0378,0,3.127265722,0,17.84856177,0,0
Rv0380c,26.23964371,60.98168158,15.36871885,51.76082915,15.52463103,29.36752952
Rv0381c,53.52887318,48.47261869,37.65336119,135.6490695,18.34729122,53.84047079
Rv0383c,361.0574975,420.6172396,372.6914322,331.983249,526.4261251,309.9905894
Rv0385,50.38011593,46.90898583,29.96900176,71.3942471,63.50985423,22.84141185
Rv0386,57.72721617,32.83629008,39.19023307,30.34255502,36.69458244,39.15670603
Rv0387c,41.98342994,87.56344022,63.01174729,0,33.87192226,58.73505905
Rv0390,132.2478043,154.7996532,153.6871885,244.5252963,177.8275918,68.52423555
Rv0393,4.198342994,1.563632861,1.536871885,0,0,0
Rv0394c,18.89254347,3.127265722,18.44246262,0,12.70197085,0
Rv0396,0,0,6.147487541,0,0,0
Rv0397,0,0,9.221231311,0,0,0
Rv0397A,12.59502898,15.63632861,3.842179713,0,0,32.63058836
Rv0398c,16.79337198,0,13.06341102,0,16.93596113,0
Rv0401,8.396685988,3.127265722,6.147487541,0,11.29064075,8.15764709
Rv0406c,9.446271737,21.89086005,14.60028291,0,14.11330094,0
Rv0412c,204.669221,176.6905133,205.9408326,73.17910327,105.849757,107.6809416
Rv0420c,10.49585749,4.690898583,16.1371548,0,12.70197085,0
Rv0421c,43.03301569,46.90898583,63.01174729,35.69712355,4.233990282,19.57835302
Rv0424c,16.79337198,17.19996147,19.97933451,14.27884942,32.46059216,32.63058836
Rv0426c,121.7519468,109.4543003,92.21231311,124.9399324,110.0837473,99.52329449
Rv0428c,11.54544323,10.94543003,7.684359426,0,11.29064075,22.84141185
Rv0430,5.247928743,0,8.452795369,0,14.11330094,32.63058836
Rv0431,44.08260144,21.89086005,23.05307828,105.3065145,18.34729122,52.20894137
Rv0433,94.46271737,98.50887025,113.7285195,219.5373098,160.8916307,58.73505905
Rv0434,44.08260144,64.1089473,33.04274553,91.02766505,32.46059216,99.52329449
Rv0435c,88.16520288,46.90898583,73.00141455,167.7764807,108.6724172,185.9943536
Rv0439c,18.89254347,9.381797166,13.83184697,32.12741119,119.963058,0
Rv0441c,51.42970168,85.99980736,49.94833627,35.69712355,8.467980564,65.26117672
Rv0443,101.8098176,54.72715014,58.40113164,128.5096448,49.39655329,58.73505905
Rv0446c,45.13218719,31.27265722,44.56928467,135.6490695,118.5517279,91.3656474
Rv0448c,9.446271737,6.254531444,29.20056582,7.13942471,35.28325235,3.263058836
Rv0449c,153.2395193,256.4357892,203.6355248,331.983249,388.1157758,399.7247074
Rv0452,20.99171497,10.94543003,15.36871885,0,19.75862132,0
Rv0454,2.099171497,4.690898583,4.610615656,0,0,17.9468236
Rv0455c,37.78508695,42.21808725,56.09582381,0,112.9064075,114.2070593
Rv0457c,47.23135868,34.39992294,30.7374377,0,22.5812815,0
Rv0458,46.18177294,50.03625155,72.23297861,21.41827413,95.97044639,9.789176508
Rv0459,4.198342994,4.690898583,13.06341102,0,0,9.789176508
Rv0460,8.396685988,0,6.915923484,0,0,1.631529418
Rv0461,13.64461473,15.63632861,16.1371548,0,19.75862132,0
Rv0463,4.198342994,0,5.379051598,0,12.70197085,0
Rv0464c,113.3552608,103.1997688,120.644443,0,69.15517461,158.2583535
Rv0465c,442.9251859,458.1444283,384.2179713,174.9159054,362.7118342,352.4103543
Rv0466,61.92555916,60.98168158,77.6120302,91.02766505,49.39655329,128.890824
Rv0471c,40.93384419,51.59988441,47.64302844,37.48197973,12.70197085,0
Rv0472c,90.26437438,82.87254163,122.9497508,44.62140444,103.0270969,92.99717682
Rv0473,107.0577464,81.30890877,149.0765729,26.77284266,127.0197085,26.10447069
Rv0474,41.98342994,60.98168158,66.85392701,23.20313031,63.50985423,132.1538829
Rv0476,100.7602319,73.49074447,73.76985049,94.5973774,97.38177649,32.63058836
Rv0477,140.6444903,175.1268804,159.8346761,167.7764807,43.75123291,179.468236
Rv0479c,191.0246062,156.3632861,204.4039607,130.294501,159.4803006,225.1510597
Rv0480c,29.38840096,28.1453915,26.89525799,0,16.93596113,8.15764709
Rv0481c,13.64461473,15.63632861,9.989667254,3.569712355,28.22660188,53.84047079
Rv0484c,25.19005797,29.70902436,35.34805336,23.20313031,63.50985423,94.62870624
Rv0485,593.0159479,781.8164305,570.1794694,669.3210665,666.1478044,722.7675321
Rv0487,44.08260144,68.79984589,64.54861918,55.3305415,129.8423686,97.89176508
Rv0488,1.049585749,14.07269575,11.52653914,0,62.09852414,0
Rv0492A,2.099171497,0,1.536871885,53.54568532,0,0
Rv0492c,18.89254347,43.78172011,32.27430959,0,2.822660188,17.9468236
Rv0493c,10.49585749,35.9635558,15.36871885,0,0,78.31341206
Rv0494,2.099171497,6.254531444,3.07374377,0,0,32.63058836
Rv0495c,86.06603138,103.1997688,92.21231311,235.6010154,153.8349802,114.2070593
Rv0496,107.0577464,56.290783,103.7388523,157.0673436,84.67980564,137.0484711
Rv0497,37.78508695,43.78172011,39.19023307,17.84856177,31.04926207,81.5764709
Rv0498,6.297514491,35.9635558,11.52653914,0,7.05665047,48.94588254
Rv0499,15.74378623,32.83629008,16.1371548,60.68511003,0,0
Rv0500A,26.23964371,3.127265722,12.29497508,0,2.822660188,0
Rv0500B,6.297514491,3.127265722,4.610615656,0,0,16.31529418
Rv0502,391.4954842,209.5268034,406.5026136,178.4856177,417.7537078,401.3562368
Rv0504c,14.69420048,31.27265722,13.83184697,0,0,58.73505905
Rv0508,5.247928743,14.07269575,1.536871885,0,0,0
Rv0513,85.01644563,68.79984589,70.69610672,160.637056,114.3177376,83.20800031
Rv0514,15.74378623,18.76359433,23.05307828,12.49399324,52.21921348,13.05223534
Rv0515,46.18177294,20.32722719,39.95866902,7.13942471,4.233990282,9.789176508
Rv0516c,112.3056751,142.2905904,140.6237775,182.0553301,125.6083784,174.5736477
Rv0517,37.78508695,43.78172011,38.42179713,23.20313031,31.04926207,13.05223534
Rv0518,3.148757246,10.94543003,6.147487541,0,19.75862132,0
Rv0519c,45.13218719,4.690898583,20.74777045,0,35.28325235,0
Rv0520,12.59502898,9.381797166,3.07374377,0,0,13.05223534
Rv0521,0,0,2.305307828,0,0,0
Rv0523c,7.34710024,0,1.536871885,0,0,0
Rv0525,48.28094443,78.18164305,46.8745925,39.2668359,66.33251442,35.89364719
Rv0526,31.48757246,57.85441586,72.23297861,19.63341795,101.6157668,61.99811788
Rv0528,75.5701739,104.7634017,139.0869056,82.10338416,129.8423686,184.3628242
Rv0530,98.66106036,118.8360974,138.3184697,212.3978851,107.2610871,156.6268241
Rv0530Ac,31.48757246,17.19996147,33.81118148,53.54568532,22.5812815,16.31529418
Rv0531,8.396685988,23.45449292,23.82151422,16.0637056,46.5738931,0
Rv0537c,95.51230312,137.5996918,102.9704163,167.7764807,86.09113573,195.7835302
Rv0538,187.875849,181.3814119,195.9511654,194.5493233,98.79310658,153.3637653
Rv0539,34.6363297,62.54531444,33.04274553,57.11539768,2.822660188,123.9962358
Rv0540,13.64461473,6.254531444,24.58995016,0,4.233990282,32.63058836
Rv0541c,45.13218719,42.21808725,54.55895193,23.20313031,93.1477862,19.57835302
Rv0543c,70.32224515,70.36347875,34.57961742,3.569712355,67.74384451,19.57835302
Rv0544c,10.49585749,31.27265722,18.44246262,0,21.16995141,0
Rv0546c,8.396685988,3.127265722,6.915923484,0,0,0
Rv0547c,36.7355012,50.03625155,34.57961742,35.69712355,14.11330094,70.15576497
Rv0548c,60.87597342,48.47261869,79.14890209,23.20313031,71.97783479,189.2574125
Rv0552,77.66934539,98.50887025,85.29638963,80.31852798,36.69458244,60.36658846
Rv0556,20.99171497,23.45449292,23.05307828,0,50.80788338,35.89364719
Rv0559c,115.4544323,112.581566,80.68577398,146.3582065,81.85714545,48.94588254
Rv0560c,57.72721617,95.38160452,70.69610672,0,146.7783298,75.05035322
Rv0561c,38.8346727,90.69070594,30.7374377,0,22.5812815,13.05223534
Rv0565c,3.148757246,0,1.536871885,33.91226737,11.29064075,0
Rv0566c,3.148757246,6.254531444,9.989667254,0,0,0
Rv0567,16.79337198,43.78172011,22.28464234,73.17910327,80.44581536,13.05223534
Rv0569,712.6687233,228.2903977,479.5040282,162.4219121,196.1748831,135.4169417
Rv0571c,265.5451944,190.763209,235.9098344,149.9279189,228.6354752,68.52423555
Rv0572c,19.94212922,28.1453915,13.83184697,0,2.822660188,0
Rv0574c,118.6031896,121.9633632,125.2550586,49.97597297,70.5665047,60.36658846
Rv0575c,137.4957331,103.1997688,132.9394181,141.003638,141.1330094,128.890824
Rv0576,44.08260144,96.94523738,77.6120302,130.294501,167.9482812,164.7844712
Rv0579,88.16520288,78.18164305,68.39079889,71.3942471,101.6157668,22.84141185
Rv0580c,85.01644563,93.81797166,84.52795369,0,42.33990282,19.57835302
Rv0584,24.14047222,42.21808725,38.42179713,12.49399324,45.16256301,68.52423555
Rv0585c,8.396685988,17.19996147,24.58995016,0,7.05665047,8.15764709
Rv0590A,2.099171497,0,1.536871885,0,0,0
Rv0597c,57.72721617,35.9635558,75.30672238,32.12741119,129.8423686,120.7331769
Rv0600c,0,0,0,0,0,40.78823545
Rv0605,330.6195108,333.0537994,379.6073557,303.4255502,142.5443395,396.4616486
Rv0606,446.0739431,400.2900124,431.8609998,289.1467007,309.0812906,295.3068246
Rv0607,47.23135868,54.72715014,40.72710496,1.784856177,8.467980564,17.9468236
Rv0609A,24.14047222,21.89086005,19.21089857,89.24280887,33.87192226,19.57835302
Rv0610c,57.72721617,39.09082153,65.31705512,32.12741119,98.79310658,76.68188264
Rv0611c,97.61147462,225.163132,102.2019804,82.10338416,40.92857273,75.05035322
Rv0612,24.14047222,48.47261869,33.04274553,0,14.11330094,75.05035322
Rv0613c,154.289105,308.0356736,111.4232117,91.02766505,232.8694655,208.8357655
Rv0614,0,0,2.305307828,0,0,6.526117672
Rv0615,39.88425845,31.27265722,42.26397684,21.41827413,88.91379592,6.526117672
Rv0621,76.61975964,112.581566,71.46454266,94.5973774,107.2610871,6.526117672
Rv0622,7.34710024,18.76359433,19.21089857,0,0,0
Rv0625c,26.23964371,15.63632861,28.43212988,0,19.75862132,24.47294127
Rv0628c,144.8428333,201.7086391,164.4452917,126.7247886,146.7783298,141.9430594
Rv0633c,23.09088647,31.27265722,47.64302844,44.62140444,29.63793197,57.10352963
Rv0634A,12.59502898,15.63632861,12.29497508,39.2668359,14.11330094,19.57835302
Rv0634c,45.13218719,42.21808725,79.91733803,83.88824034,158.0689705,83.20800031
Rv0647c,133.2973901,173.5632476,185.1930622,248.0950087,111.4950774,132.1538829
Rv0648,19.94212922,48.47261869,19.97933451,24.98798648,18.34729122,32.63058836
Rv0650,5.247928743,9.381797166,3.07374377,0,0,0
Rv0653c,6.297514491,3.127265722,11.52653914,0,0,71.78729439
Rv0654,187.875849,126.6542617,133.707854,117.8005077,71.97783479,112.5755298
