ID_REF,t0h.rep1,t0h.rep2,t0h.rep3,d1.rep1,d1.rep2,d1.rep3,d2.rep1,d2.rep2,d2.rep3,d3.rep1,d3.rep2,d3.rep3,d5.rep1,d5.rep2,d5.rep3,d7.rep1,d7.rep2,d7.rep3,d8.rep1,d8.rep2,d8.rep3
Rv1527c,10.10869959,9.835988603,10.02182296,9.45586807,9.496496608,9.811977268,8.168937106,8.098572477,8.305361938,8.595210826,8.237861021,8.845936065,7.956947478,8.217418305,7.909549421,8.142042186,7.884760661,8.297647219,7.906204858,7.815781463,7.606198249
Rv1528c,6.785791899,7.038405148,6.891930264,7.115295889,7.085448207,7.241187753,9.385525698,12.26764054,8.709861158,8.154339763,8.809265827,7.992469373,12.15257761,8.091188592,10.98493404,9.797865942,8.328664858,9.491483058,7.175676188,7.600654749,7.75325198
Rv1529,7.944615389,7.91141346,7.68023519,8.039603298,7.685041867,7.754100063,8.887580319,8.674955154,8.630777984,9.36206284,9.099024732,9.057403287,9.772606929,8.288012187,9.072554797,9.210021159,9.153751056,8.813104107,8.727360362,8.404032036,9.664458277
Rv1530,8.73913126,9.156344116,8.764949443,9.803784126,9.603626566,10.19019149,9.092090781,7.397509748,9.589373236,8.930677296,8.691942102,9.600158975,8.521326059,9.494986584,9.290441418,9.461904354,9.759452306,9.410258729,8.158358652,7.545968048,8.282096025
Rv1531,9.279625819,8.497560606,9.000698462,9.169461258,9.310000256,8.470295106,8.157022553,7.824431575,7.265616765,8.619848737,8.399618466,9.013477295,10.61144002,8.047855574,9.200000093,9.352238021,8.387515832,9.899332868,10.64818228,9.548206472,10.71748928
Rv1532c,7.870097252,7.505416709,8.224648567,7.42084105,7.165295471,6.918865857,9.409496458,7.891649958,9.746933391,7.996033251,7.48511239,7.723414034,7.453017209,7.34119083,7.994259251,8.944376068,7.327662642,7.769972208,8.151256814,6.784092746,8.343743629
Rv1533,11.82126925,11.24260439,11.977472,11.64230388,11.42553002,11.8805433,11.00904428,10.9952395,10.72316491,10.01065418,11.11885665,10.60693833,11.0489183,10.79764417,9.971689318,10.06982255,10.69780535,9.67357963,10.0489133,10.26096537,9.293422588
Rv1534,11.59984946,11.40127519,11.3412409,8.945623575,7.313831683,9.575908864,10.07040039,10.73005204,8.161810344,7.667707924,8.69495779,7.121881216,9.129125371,10.77691777,8.673490353,7.167812551,9.058846689,6.901544697,10.07511577,11.1364682,9.99323573
Rv1535,11.32861976,11.08162633,11.47237992,11.52522919,10.81387099,10.70696528,12.63349784,11.92226588,12.43783144,12.98458663,12.40187668,12.72103636,13.8359123,13.04693323,13.75146375,13.10919857,12.96450059,14.23544134,13.82338368,13.79622511,14.4875976
Rv1536,11.92179689,11.36819642,11.56637644,10.64616572,10.88661735,10.48815505,11.17645688,11.03155136,10.33430236,10.73855464,10.7109805,10.4911176,11.35409872,10.8312843,11.39219016,11.06669696,11.09502046,12.22960207,12.40109345,12.05506482,12.52940174
Rv1537,8.207767095,7.739658236,7.84009599,8.111643187,8.163429864,8.305458214,7.277533864,6.549891944,7.40034636,7.895197737,7.672613214,7.928390677,7.36769579,7.583057493,7.606035356,8.81447213,7.568642523,8.544731763,7.149222831,6.770410058,6.996069678
Rv1538c,10.12562286,9.558560954,9.953540426,8.826126151,9.36799206,9.099861459,8.742497134,7.609160244,8.810789496,8.80475537,8.705885519,9.106148462,8.367738069,8.187267206,8.845869732,8.029306384,8.111489984,7.984958583,8.926510348,8.086260372,8.665964374
Rv1539,13.04234783,12.75021035,12.87157409,12.95005653,13.09725537,13.0505847,12.50508801,12.1498106,12.54028022,12.65990775,12.73304743,12.62000954,11.90915556,12.43305791,12.07900041,11.97158306,12.07017124,12.1752481,12.49214285,12.07139195,12.38102394
Rv1540,12.91964847,12.54919624,12.69010046,12.72059516,13.09847006,12.77452055,11.95157283,11.9485401,12.26702262,11.62710125,12.15043364,11.79642299,11.75294503,11.16009365,11.42475107,11.32305028,11.45830378,11.08079218,12.02753464,11.37072561,11.61011849
Rv1541c,9.77281407,9.820690303,9.221372056,8.887137456,10.69841557,9.655352405,7.467552765,7.78198533,7.905391912,8.569949618,9.335258287,7.956959345,7.673827905,9.04367447,7.741371692,9.225253544,9.786511583,9.488577215,9.331539183,8.795838003,9.553071208
Rv1542c,8.047737004,7.733338994,7.355522135,7.885790857,8.039681451,9.476205945,7.085911647,6.940802612,7.662829262,6.676338024,8.810855811,6.822387842,6.129206813,6.78080284,7.213590053,7.040090832,8.014973863,7.27364385,7.551309945,7.232707563,7.648868352
Rv1543,12.39173648,12.12704631,12.24425709,11.31892519,10.87855913,11.01351533,10.9834704,11.52463183,10.31006729,11.09605899,11.3188779,10.13786153,11.63721067,11.25117214,10.7588308,10.62063776,11.0402062,10.94446236,12.57834597,12.16847799,12.53435488
Rv1544,12.4657964,12.14875745,12.34573437,10.48958873,11.00246184,10.34107823,10.28245889,10.63716224,9.424907004,9.795216155,10.059802,10.18911722,10.5775394,10.69389813,10.61082999,9.533699112,10.43993299,9.683065148,12.47704965,11.61753348,11.81138764
Rv1545,12.1284137,11.55791233,12.04767741,10.37468151,10.60993614,10.95474979,10.24860236,9.418946858,10.19156842,8.737384252,9.836959309,9.640752087,11.14055877,9.514101825,11.05730584,10.21733771,11.14011523,10.52938382,11.75185909,10.63934436,11.15351278
Rv1546,11.01596361,11.06811586,10.75192508,10.27188259,9.972518128,9.993764615,9.848700458,10.54588848,8.764311086,9.774311004,10.21727971,9.049485746,9.896431958,10.16638428,11.07946714,8.615579919,10.12214579,9.349986999,11.37327688,11.54151955,11.29412307
Rv1547,11.90777069,11.58625365,11.74635934,10.33807628,10.25909702,9.712736406,9.843375873,10.44679374,9.408471865,9.593112418,10.38874544,9.422605746,10.39641235,10.23668183,10.34790153,8.845133158,9.675326525,10.07826544,12.12288927,11.49520663,12.00993579
Rv1548c,9.592487616,9.909881199,9.378278088,9.644238041,9.555017446,10.08540133,10.15318118,8.688860181,9.269664299,10.29583848,9.692967074,10.30628308,9.574946183,10.47725774,9.944716211,9.552587655,9.78219883,9.809385549,9.655722063,8.831238418,9.624784207
Rv1549,8.345755162,7.921175274,8.248942689,8.259836781,8.210530547,8.524067924,7.700942726,8.634457531,8.000125227,8.802049802,9.249537857,8.70369911,8.918744375,7.747273059,9.618019193,8.795448006,8.315260339,8.665660494,8.210072829,8.917601159,6.444963829
Rv1550,7.737659983,7.841974313,7.914063794,7.985296504,7.804034903,8.485974282,7.398668955,6.810111621,7.141833492,7.653858506,7.263750958,7.873796825,6.926062958,6.583781077,7.575248588,8.750533987,7.779487732,7.620665069,7.284609025,6.775128557,6.689645334
Rv1551,7.928426801,7.608837654,7.818699608,7.788156794,7.60626092,8.045649244,6.985276446,6.68194034,7.444700011,7.465061241,7.223437855,8.253702387,7.67553665,7.470348533,7.630685621,7.919085703,8.037542271,8.494706854,7.089713548,7.163297772,6.849405054
Rv1552,7.493029038,7.131830435,7.620422904,7.162617477,7.680734864,7.361281699,6.658818925,6.628639957,7.272953006,7.045074023,6.896548716,7.640562505,6.972710201,7.004470384,6.85672198,7.472514484,7.612757994,7.590494875,6.792072477,6.713690646,6.582507908
Rv1553,7.199936574,7.037456539,7.305177313,7.12566638,7.045954575,7.255565675,6.6925189,6.544440843,7.085652639,7.143484801,6.833107482,7.40292013,6.784996731,6.642342353,7.603199615,6.927302316,7.096514146,7.70564359,6.785600187,6.665468477,6.509896334
Rv1554,7.309250637,6.939738878,7.640578941,7.239073655,6.664217474,7.07177991,6.978714627,6.563926055,7.465329793,7.986656994,7.30417774,8.074480631,7.04541957,7.198863154,7.41582182,8.078949943,7.690040307,7.544733534,6.906442429,6.694556182,6.786950569
Rv1555,7.320978066,7.345509299,7.058998939,7.799843005,6.681827224,8.44334786,6.189717415,6.744163115,6.351687324,7.004932477,7.466350937,7.00319425,6.364937696,6.54099885,6.643828327,8.164910862,7.238779984,9.058100993,6.70523112,6.962750573,6.49757041
Rv1556,7.779544919,8.038636849,7.677384993,7.551109237,7.260632211,7.14189307,8.018309844,8.82507431,8.27532641,7.861460272,8.392884414,8.920777665,9.730843867,10.19169069,9.296366286,8.216745028,7.916873112,8.625414712,9.292902161,9.272608966,9.898232712
Rv1557,8.125443585,7.90651104,8.115475399,10.05005505,8.352564019,9.358205364,12.39938977,13.92697676,12.55388778,9.049707058,11.39213059,11.30015663,10.11252926,9.03319926,11.31137102,10.09912355,9.168588022,9.933328823,8.777072131,10.35957377,11.84003109
Rv1558,11.57956487,10.68980449,11.22889194,9.666107823,10.74519793,9.626936308,11.78510827,12.46536066,10.81426107,11.70249705,11.62858151,11.1335325,12.33279649,11.23379133,12.06427807,11.36686309,11.39876762,11.68745539,12.05361515,11.76350534,12.57133642
Rv1559,12.69552442,12.20209907,12.50297707,11.46109276,11.64864111,11.90147979,11.36825104,11.62307332,11.14652505,10.76663238,11.46644469,10.97773526,10.09602864,10.99160709,11.33400698,9.687664464,11.31324172,10.80411308,12.57605358,11.9637597,12.22753403
Rv1560,10.99946719,10.51322943,11.03332756,9.523985298,8.761312012,9.283702916,10.06982541,10.02546195,9.704127615,10.44913727,9.808129926,10.75017651,10.88575439,10.03628174,11.24579606,10.2861615,10.04943043,11.6308425,10.99357821,10.14744052,11.82844628
Rv1561,10.13109881,9.751994645,9.899607072,7.662911916,7.083120165,7.277625157,9.869373189,10.3117933,7.894289158,8.337596702,8.499119743,8.410328476,8.687669842,8.657471094,8.059481034,7.498655535,7.424959697,7.683702759,9.884184709,11.01534503,11.0261094
Rv1562c,8.929346713,8.349935927,8.648176354,8.878523073,8.402204625,9.384836001,7.388394617,8.075082314,7.217324042,8.17068943,7.926173275,8.455649347,8.184795077,7.554023523,7.756327333,7.746768942,7.885834517,7.838935188,7.928179795,8.34639338,8.417912858
Rv1563c,9.39346321,9.085346972,9.200791743,8.755461468,8.952672908,9.506382903,7.49809771,6.994599205,7.974397162,7.599363982,8.125547295,7.79891417,7.26821575,7.658739229,7.275307715,7.551616221,7.335228359,7.989132892,7.841328588,7.37557479,8.089054645
Rv1564c,10.42119744,9.889785934,10.11412723,9.219575602,9.269468705,9.065760057,8.866080361,9.123473071,9.045636519,8.905680721,9.012397361,8.811169458,9.670991038,9.389282428,9.730314578,8.574669756,8.205048605,9.199756772,10.55445035,10.07150858,10.6622729
Rv1565c,12.3963984,11.8808473,12.3891931,10.64488494,10.27520461,10.2368155,9.909029431,10.49589543,9.349255542,9.770880946,9.885122875,9.839207681,10.52499434,10.51068044,10.43062756,9.428928773,9.234958572,9.503976601,11.61621784,11.33301496,11.89286236
Rv1566c,12.15252394,11.89196502,12.15685549,11.1128312,11.27816928,11.45139946,9.948268787,9.860590579,10.14720258,10.53239173,10.8908358,10.44365445,10.31430175,10.46791275,10.81955844,10.75414224,10.22573641,11.11509537,11.81148946,11.64778,11.81664946
Rv1567c,9.552730445,9.001373201,9.580347199,8.049118586,6.876329924,7.750789871,7.537195142,9.603137065,6.907115364,9.891646802,9.720267486,7.300138463,11.483032,9.58397915,10.33868619,8.11108047,6.693152552,9.133764651,10.91042322,10.97630969,11.31519253
Rv1568,9.178190856,8.863749993,8.848946426,9.321950168,9.208666984,9.081731451,8.113549662,7.810369084,8.426434143,8.034236443,8.355246079,8.42000996,8.577714069,8.134666482,8.615154326,8.298311217,8.733506282,9.245701896,9.073084632,8.768952964,8.811385501
Rv1569,10.89199574,10.40081214,10.88352866,10.44390338,10.17343116,11.16315741,7.394471588,6.89883326,8.398364452,8.421649848,7.950958459,8.716670946,9.390970918,8.471199491,9.267114111,7.730304082,8.485378721,8.54063415,8.712377888,8.205563731,8.841987126
Rv1570,11.10568868,10.69363558,11.27312849,10.35780998,10.33292854,11.21177845,9.005290486,7.261921208,9.693703772,8.756398432,8.898284702,10.1956272,9.265199431,9.515335638,9.186492907,8.965764823,10.57317745,9.660367744,8.592382399,7.791326439,8.784706735
Rv1571,9.934161501,9.641955165,9.409576402,7.643947037,8.195870958,7.672623467,7.828526187,6.829558962,8.711268026,7.940056424,8.037570702,7.714230625,7.733703377,6.891172638,7.517507404,8.213247888,7.931049677,8.281551468,7.704178331,7.039824122,7.250575941
Rv1572c,8.40689688,8.164097766,8.504587154,6.161445623,6.223153077,6.23802615,8.02090408,7.296889854,10.8334235,6.244547379,6.135130131,6.191151428,8.853505014,9.483418181,6.727273542,6.209081685,6.200177216,6.186071983,8.13763517,7.315958326,7.195521746
Rv1573,7.565055271,7.248875765,7.56424513,7.225387909,7.738676541,7.242121969,7.558210391,6.943823294,8.183310466,8.937535888,7.672268372,9.301593525,8.412914913,7.477858094,7.998393077,8.84168697,7.301691371,8.741404793,6.944326309,7.259335014,7.17158519
Rv1574,7.412462908,6.344572413,6.018885137,7.938969632,8.833629929,8.099489673,8.321073631,10.42617656,6.056710276,8.204500689,8.978083707,8.801456549,9.663911244,6.687048324,10.04324536,9.619218123,7.253117989,9.50579117,7.375553016,10.25639504,6.31983483
Rv1575,7.859274282,7.027304813,8.228704613,9.03371684,8.803024418,9.683304775,8.936244056,9.526194408,9.893391075,8.426838417,8.147089913,8.994813469,9.595524462,8.187117726,8.970695278,8.683149627,8.894994285,8.585056321,7.712484009,8.510267319,7.812196789
Rv1576c,12.04283351,11.68656118,11.81251652,13.12460239,13.43417106,13.80091758,13.76371704,13.45079662,13.02252693,11.61298139,12.43738667,12.08775667,11.20664156,11.02489439,11.93007904,12.71339503,12.4609508,11.51313253,8.236704491,7.689548665,7.54103949
Rv1577c,11.65754891,11.04200009,11.55842411,13.00472652,12.76628252,12.4751144,14.14048613,13.80280018,13.20067687,12.65780653,12.52724957,12.52546411,13.07831015,11.21245452,12.18181674,13.02434675,12.15410658,11.32726138,8.161812034,8.522279532,8.350881069
Rv1578c,10.23428539,9.184447204,10.78342024,9.981872305,11.15577447,10.21702762,10.55275258,9.196632482,9.914462945,7.717857507,9.996943135,9.400706665,8.476997791,8.322709936,8.394921273,10.19678131,11.72011751,9.884210019,7.925629285,7.689704422,7.785992893
Rv1579c,9.044397874,8.966072405,8.688142938,7.791538823,7.13574813,9.006139048,7.060095343,7.908232041,6.773270361,7.020370877,7.075304824,7.683170234,6.59708999,6.939064713,7.134595497,6.130072175,6.832480789,6.936869811,7.908343408,6.843875345,6.808528013
Rv1580c,8.401156091,8.377786822,8.668579339,10.63255038,9.250615942,8.033308323,9.988103964,8.961236641,11.04141682,11.64799424,10.79153785,11.72683256,11.17085042,11.04771761,10.99525691,11.43946879,9.168659284,10.36957746,9.563764248,6.535373147,8.275014532
Rv1581c,8.001738333,7.962648199,8.241762436,8.283423694,8.421666382,7.947606123,7.274435474,8.870151972,6.796545272,8.205962821,9.85616502,9.541939291,8.308693202,9.203758314,9.238280143,10.83882794,9.328904346,9.663986876,8.215636135,8.855031906,7.929314601
Rv1582c,8.806003027,8.852939202,8.804761419,9.685995913,10.07103234,8.739949623,11.61397806,12.7988504,9.198640099,9.212931659,9.875403753,9.608755719,8.553489027,9.096722684,9.095794964,9.379882955,9.860732063,8.893337885,7.419269536,7.325895917,7.807920271
Rv1583c,8.111196125,7.665263433,8.309131324,9.005541689,8.792569954,9.303140336,10.87351487,10.8339345,8.835533571,8.27468565,8.391073399,8.946851716,8.950096604,8.796999238,9.225935908,10.73434161,10.0343178,9.748284272,7.554928696,7.43395956,7.451109598
Rv1584c,9.102779301,10.38485477,7.827644677,12.43627949,11.54143933,11.9708336,14.12156831,14.3059393,12.34125846,10.74469334,11.06975561,11.0555201,12.17584495,10.25855234,10.59030555,11.19647324,11.62402592,10.56871588,10.06881433,10.50992951,10.77644448
Rv1585c,9.257746722,9.060702702,9.327632558,12.5881475,10.30044577,10.75323994,14.71904601,15.41259091,13.32637323,12.63080864,13.2294697,12.40236535,11.67320523,10.45341898,10.87230623,11.7490797,10.73559845,10.40701015,7.398909375,10.45690878,7.562372167
Rv1586c,9.894253377,9.308718283,9.80437252,13.00167313,11.82333749,11.96974043,14.82334571,15.34204802,13.97753693,12.83547778,13.68985215,13.10888742,13.10273233,11.29740359,11.74552653,12.51602297,11.84859179,10.40224003,7.88206135,10.6434912,7.193570395
Rv1587c,10.16294969,10.78588842,9.650266858,12.96758491,12.52654726,12.0659096,14.11349156,14.55637295,13.97636897,13.19507422,13.72607316,13.32683294,12.75051274,12.57070106,12.66366224,13.09076515,12.32650438,11.95457519,9.609366687,12.24956695,9.815728243
Rv1588c,10.76160551,10.40563287,10.70761875,10.78574615,9.712727436,10.40794003,13.653931,13.97735,13.18977787,11.73942527,11.40446791,12.50207769,11.10012274,9.627963118,10.89155954,9.01140131,9.193478434,9.678011031,10.2809221,11.04689645,11.38860124
Rv1589,11.78047786,11.32218234,11.92867674,11.24698251,11.73110353,11.25335324,11.91733382,11.84370696,11.62234168,10.3503877,11.2810656,10.81902481,11.04349567,10.694346,11.23719731,10.67976403,10.76699352,11.35573652,12.18476067,11.39555768,12.28692679
Rv1590,11.54105086,11.3398227,11.5671251,11.97691439,11.17210434,11.51430786,10.76320077,12.19467991,10.94670977,10.8576583,10.70026259,11.22215873,11.28412755,11.12147595,11.17095135,10.70566735,11.11110306,11.46725909,11.87940338,13.24581322,11.90264138
Rv1591,12.17495939,11.89369992,12.25873475,11.98803564,11.83894649,12.11244285,11.86466027,11.57914318,12.18538662,11.7026158,11.76668512,11.58982233,11.9126547,11.93322441,12.09014228,11.91869016,12.25619181,12.3958727,12.86321627,12.48352802,12.92854828
Rv1592c,11.64276465,10.64261654,11.05252911,12.82579387,12.33830214,11.51924655,13.76319703,14.27472993,13.18759347,13.29084168,13.47913837,13.1073394,13.42755475,13.25781916,13.65746514,12.99574045,12.59800277,13.28241082,13.10583827,13.08478422,13.29454514
Rv1593c,12.27081869,12.09999053,12.12205282,12.98706897,12.29896841,12.09758655,13.50521916,14.12279065,13.15590436,13.17358393,13.34289271,13.29551267,13.32314338,12.98489461,13.15919626,13.68469407,12.28656712,12.61332709,12.15355393,11.85459142,11.26443965
Rv1594,13.63249107,13.52554481,13.33998573,13.58284731,13.34394333,12.83212467,13.96245741,14.11108013,13.82343179,13.67728771,13.84458808,13.59170437,14.23500146,13.4854973,13.61207139,13.4820141,12.96512689,12.77728148,13.58562652,13.49109469,13.55912679
Rv1595,13.88380834,13.4682301,13.79206779,13.48210843,13.40463334,13.77614159,13.17397356,13.50475856,13.19221928,12.58584946,12.96310728,12.73774046,13.03693871,12.66452709,12.51158811,12.21888481,12.44221612,12.2905079,13.07553044,13.10436088,12.86441977
Rv1596,13.70548491,13.43958496,13.58263107,13.32125084,13.22352814,13.4593514,12.87790202,12.86485837,13.03506023,12.94117645,13.05349697,12.89636516,13.24494197,12.72341698,12.85378353,12.01041004,12.84728539,12.73631875,13.68233365,13.66829198,13.63947479
Rv1597,11.67969343,11.32829958,11.16576632,10.49509235,10.4682116,10.35332231,11.62805603,11.66698277,10.02063898,10.52174123,11.07406193,10.52177464,11.96514946,10.92379366,11.48249022,11.01873776,11.05112396,11.60075502,11.5824896,11.61196077,12.09127043
Rv1598c,11.00224592,10.66883734,10.52170548,9.761550848,10.16340729,9.392281557,10.22812567,10.23235015,9.778989263,9.335998877,10.31588378,9.216892287,11.80595554,10.70830366,10.44597495,10.07491285,9.460882463,9.929457424,10.34241535,10.50549176,10.90721961
Rv1599,13.09312762,12.75690417,13.0160172,12.85565259,13.0570146,13.08021224,12.77468862,12.77885996,12.71557304,12.04423659,12.65578369,12.42597807,11.98994496,12.31507113,12.26836322,12.34330784,12.61001684,12.1119464,11.55989552,10.96062683,11.0669064
Rv1600,12.56702166,12.17534647,12.3338547,12.48171447,12.57636461,12.39094675,11.96144558,12.4724011,11.81757346,11.78719316,11.80911459,11.8351406,11.93166232,11.66799266,11.97417116,11.64254504,11.78540942,11.87429706,11.91155317,11.75514337,12.1624824
Rv1601,12.65610403,11.86399223,12.66152935,12.6165725,12.73059269,12.09346888,11.61217207,12.10376701,11.38731903,11.71561266,11.94417912,11.35186512,10.11095011,11.17030702,10.74440263,10.89543953,11.74658558,11.59322094,12.47510598,11.98966219,12.60324751
Rv1602,12.1949736,11.9267091,12.18113668,11.05334144,12.52106873,11.13477617,11.37278685,10.90269253,11.92343979,11.84842268,11.43447691,11.72030402,11.07285651,11.24882357,11.19383176,11.57465993,11.93779865,11.11041574,11.8315102,11.33939564,11.97502554
Rv1603,12.84166302,12.47000043,12.77647735,12.58097595,12.79177149,12.79245631,11.29587567,11.27233892,11.61503927,11.1971193,11.87644587,11.51940652,10.61324571,10.67136806,11.73135496,10.6331137,12.2729459,11.57979331,12.11737565,11.56576126,11.81089414
Rv1604,12.1702336,12.00363128,12.26987448,12.45839122,12.74412848,12.78040106,10.75665362,10.65781335,11.60704269,10.11354853,11.29533581,11.11418147,9.755314072,10.43949173,10.42403501,8.832065671,11.28714974,9.671316574,10.56771502,10.43754332,10.53138145
Rv1605,12.34671327,11.97559365,12.31377812,12.57078765,12.73415382,13.27025799,10.41008965,10.01275551,11.29322809,9.574378124,11.17541663,10.1991325,9.654203568,9.608881647,10.09524541,9.218225917,11.1439422,9.433087445,10.1700345,8.967982481,9.779891485
Rv1606,12.71442066,12.45587062,12.71435167,11.56244299,11.97340019,11.83372942,10.54653932,9.920275709,11.19239224,11.22335195,11.24822275,11.13961833,11.25657217,11.39081696,10.81401297,10.30704747,11.25447849,11.27641692,10.48920975,10.27107359,10.65828463
Rv1607,11.29251817,10.85586446,11.28513432,10.35592378,9.887565322,9.886684214,10.05835567,9.920645932,9.51237559,9.640007541,10.15321131,9.536153577,8.876410554,10.63541199,9.856100271,9.84606956,9.497456699,10.42608434,10.73788564,10.71061835,11.52087179
Rv1608c,10.36282679,9.715617696,10.57824763,8.668213619,9.731050569,8.350805883,8.913785529,9.894513207,8.565498332,10.13459558,10.34683435,9.648862133,11.23918477,10.20008141,11.13808711,10.17481233,9.251547846,11.20538294,11.23374827,11.02380439,12.07736091
Rv1609,12.16614809,11.65426204,12.11285952,11.98483943,12.00359262,12.17256798,11.24101728,11.56284684,11.05356073,10.38008465,11.43555914,11.14093061,10.53217674,10.43607365,10.76605051,10.12482425,10.70494107,10.62201094,11.67839619,11.40107796,11.71679095
Rv1610,12.60685087,11.9159429,12.85067196,11.27476644,11.71605241,12.25455956,10.17797167,9.812990018,11.04126478,9.145379388,10.03596213,10.65709797,9.832897738,10.34918832,10.43914535,9.451923426,9.951204525,10.32137949,11.55999177,9.970303329,10.721497
Rv1611,13.25295141,13.03857168,13.22713591,12.73118553,12.76191485,12.6859218,11.84057086,12.37090015,12.09798458,11.60822947,12.43611464,11.23949104,12.32637376,12.36795456,11.99045575,10.58289033,12.16421491,12.00430651,13.38365003,13.12429102,13.50250978
Rv1612,13.06055633,12.65579368,12.97096511,12.52263559,12.41847341,12.42295094,10.92164386,11.08403602,11.46898885,11.09332977,11.60846256,11.29025326,10.64713538,11.72629883,11.5293556,10.09039486,11.0703341,11.56221123,13.17050657,12.80457028,13.31988076
Rv1613,13.55280566,13.52454289,13.55137965,12.94512452,13.16912591,13.0293154,11.80619801,11.68434225,12.38544074,11.95554455,12.64009986,12.10612577,9.934141904,12.90706878,12.18780029,10.61158111,12.2014201,11.7122628,13.83148043,13.57439205,13.73535097
Rv1614,13.43438493,13.28953638,13.42048833,12.65731911,12.55198435,12.83162635,11.17311443,11.05496908,11.74825945,11.40440637,12.49561738,11.29323832,11.4968875,12.70063836,11.70852323,10.15632879,11.66770405,11.27875484,13.61697922,13.24666131,13.31323694
Rv1615,12.57260224,12.13086647,12.55857673,12.20208168,11.94924444,10.93664145,12.73226904,13.08068096,12.24761032,12.98539134,12.83984902,12.60155134,13.54433709,12.43797032,12.78986845,12.48998972,12.51891943,12.70643599,13.00800058,13.19725113,13.22954425
Rv1616,12.80868771,12.40010251,12.61226079,12.52698802,12.16862453,12.20112186,12.48755251,12.62136039,12.1228162,12.04588815,12.14136031,11.96396321,12.44906601,12.11562899,12.30734642,11.87806193,11.86486474,12.37954919,13.09047528,12.6873499,13.12106254
Rv1617,11.93382583,11.38266761,11.8427311,10.96253859,11.11150693,11.62773337,11.35256257,11.95563781,10.84253636,9.663190107,11.10554566,9.942675484,11.11280498,10.74659712,11.18742198,9.785572845,10.37391868,10.53709981,12.56033463,12.51792048,12.10060848
Rv1618,11.80384019,11.40536709,11.74071519,10.90349041,10.9348501,10.63608075,10.39786921,10.56828628,9.522310267,11.16373722,11.48709065,10.94914931,11.11739902,11.04265224,11.73305787,10.98734051,11.39306591,12.23815157,13.35060202,12.86613298,13.38436847
Rv1619,8.965670322,8.481563141,8.190880879,7.844168027,7.869522241,8.405526757,7.658011255,7.24132849,7.882763997,8.395953708,7.721084172,8.153766306,8.266621776,8.026574094,7.983985475,8.088022115,7.822051801,8.383294088,8.67650668,8.209462394,8.663544915
Rv1620c,7.130440842,7.178709742,6.981948173,8.414201421,8.329941409,8.721241092,8.455998367,6.871455481,8.402418052,9.482915377,8.909580371,9.647270216,10.75947694,9.24414242,10.16096278,9.689024728,10.2486742,10.59139414,6.791234185,6.835042122,7.286523063
Rv1621c,8.290050426,7.631284334,8.245266199,8.772759797,9.073056762,8.764013824,9.419038205,7.483653197,8.057931546,10.22163021,9.610301025,10.7433661,10.18933544,9.331374664,11.11663692,10.38807056,9.874165057,11.05519302,7.424768585,7.144624638,7.151424575
Rv1622c,9.30883053,8.435902965,8.828340813,10.83848052,10.4380433,10.90386521,11.01491266,10.17330011,10.08838592,11.95540366,11.71729096,11.76433229,12.49239516,11.22524037,12.75383031,11.49150723,12.34821038,13.16811828,10.31148415,9.522457882,9.793895716
Rv1623c,10.08111044,9.71926147,9.876507784,10.67285819,10.68461508,9.867168071,11.64382962,11.7793976,11.2953848,12.6811371,12.38648938,12.19875353,13.38455892,12.3184461,13.21206178,12.48294392,12.17967591,13.36245733,11.23059989,10.63856276,11.52462577
Rv1624c,11.95550004,11.57132432,11.90994184,10.46594007,9.96068042,9.555693877,11.53941943,12.04319296,10.58049034,12.00029577,12.00282527,11.47694012,10.26829243,11.99027941,12.27487142,11.09387627,10.85624482,12.23502425,12.56386761,12.3247606,12.50859349
Rv1625c,11.5010808,10.59416503,11.24912304,10.05253099,10.16941052,10.24631587,9.49684332,9.882591109,9.296828332,9.391677292,9.777951258,9.452982299,8.890898515,8.992642993,10.27329583,9.215638786,9.121268911,9.955066196,9.792637196,9.457033571,9.718438021
Rv1626,12.65761958,12.4946864,12.66896062,12.04275966,11.87225235,11.30848059,11.96464366,12.08450681,11.7190685,12.7172953,12.65642486,12.31131167,13.20630184,12.48940698,12.89697418,12.34113886,12.20385394,12.93809388,13.45957946,13.43121157,13.76489684
Rv1627c,12.76980982,12.26397056,12.60423776,12.20452111,12.35028849,12.21642525,13.22517967,13.39742712,12.39146811,11.20302355,12.56838248,10.96922831,12.44285589,11.64551443,11.62767828,12.22100136,11.75827566,11.31659448,11.03240679,11.09377052,11.06691196
Rv1628c,12.33894665,12.17922839,12.26419199,13.0575473,12.65324334,12.78948569,13.84464866,14.11747883,13.46975681,13.31052072,13.78369985,13.57172519,13.42918941,13.17534701,13.4081448,13.47969469,13.12861362,12.91396737,12.05639267,12.46543096,12.33334958
Rv1629,9.49999353,9.325422184,9.486701544,9.15765111,9.592118832,9.698933618,8.51862099,8.630016064,8.85725883,8.6252006,8.57176588,9.023426987,8.6527162,8.655033962,8.798044656,8.929493099,8.781986504,8.793375105,9.611225935,8.781062196,9.046333948
Rv1630,13.52392743,13.29698831,13.35643882,12.83864145,12.36583449,11.91636155,13.00191489,13.37734744,12.4934148,12.79808109,13.10628601,12.54814087,12.53997535,13.2312182,13.31496276,12.72365853,12.87261238,13.10373668,13.94807647,14.05049531,14.11635898
