feature1,Rv0024,Rv0113,Rv0241c,Rv0242c,Rv0251c,Rv0343,Rv0524--Rv0525,Rv0526,Rv0527,Rv0528,Rv0529,Rv0597c,Rv0655,Rv0672--Rv2518c,Rv0676c--Rv2829c,Rv0677c,Rv0690c,Rv0694,Rv0930,Rv0967,Rv0968,Rv1037c,Rv1038c--Rv3620c,Rv1047--Rv1199c--Rv2512c--Rv3023c--Rv3115,Rv1057,Rv1065,Rv1073,Rv1076,Rv1179c,Rv1197--Rv2347c,Rv1198,Rv1346,Rv1347c,Rv1389,Rv1471,Rv1472,Rv1478,Rv1493,Rv1566c,Rv1576c,Rv1605,Rv1672c,Rv1679,Rv1792,Rv1794,Rv1815,Rv1957,Rv2050,Rv2053c,Rv2226,Rv2301,Rv2396,Rv2447c--Rv3422c,Rv2450c,Rv2451,Rv2503c,Rv2552c,Rv2592c,Rv2593c,Rv2600,Rv2604c,Rv2609c,Rv2694c,Rv2698,Rv2699c--Rv3524,Rv2745c,Rv2761c,Rv2827c,Rv2848c,Rv2894c,Rv2958c,Rv2959c,Rv3122,Rv3137,Rv3145,Rv3146,Rv3147,Rv3151,Rv3152,Rv3154,Rv3173c,Rv3549c,Rv3550,Rv3551,Rv3552,Rv3561,Rv3566A,Rv3566c,Rv3599c,Rv3619c,Rv3756c,Rv3757c,Rv3758c,Rv3831,Rv3853,Rv3862c,Rv3865,Rv3879c,Rv3881c,Rv3913
Rv2396,0.3448155854194128,0.4301382377697699,0.34598938914583044,0.3355259151713212,0.3801533894728721,0.3651865331763731,0.4828629882988747,0.4713505000221574,0.5,0.45708112485828933,0.4828629882988747,0.36274174228991235,0.3325936184055498,0.5,0.3878418858552232,0.3664140543964705,0.32557867000275925,0.34722287257489776,0.36764503970370377,0.47623813072664184,0.4539864303365994,0.4681294249419173,0.4524490523004062,0.4877817488208836,0.338989003757626,0.43449285614945565,0.3878418858552232,0.15916614357871606,0.49304297788306,0.4258341647377273,0.4586385817525256,0.2834450003916995,0.3638784881767496,0.3140188759134564,0.41183320584776206,0.16900515136253294,0.36152440298748983,0.33991508597204706,0.35309423015201596,0.16776295758566062,0.39727455548044316,0.2487717657498847,0.3320864926503524,0.4258341647377273,0.4063500949071519,0.353094230152016,0.4539864303365994,0.3542890031245187,0.487915638201749,0.3471660937868107,0.4063500949071519,1.0,0.5,0.25503816861841444,0.25503816861841444,0.3664769861076677,0.44485912422401863,0.17503952971050513,0.2640045978925896,0.2988349801923207,0.4359558977202097,0.47540292353823077,0.3827003102572446,0.3878418858552232,0.3788857572659433,0.3751057090527005,0.487915638201749,0.30575524300214535,0.3495283307919988,0.20590075497443625,0.34301823072396087,0.4046704146719955,0.33094514169139466,0.26400459789258945,0.37385318215143976,0.39567848285447665,0.37762195869056736,0.4187689361961336,0.4811949475660256,0.4649374873671795,0.3664140543964705,0.3878418858552232,0.3878418858552232,0.3713591370838379,0.3726043371927671,0.3590996646753668,0.3788857572659433,0.313562424821225,0.34238014902938574,0.4681294249419173,0.39436171627001276,0.3366776093421816,0.4301382377697698,0.45533959874338975,0.21383701829779056,0.3187055838231328,0.37836970584945406,0.25079822217585696,0.30018535900315685,0.354746093863396
Rv2447c--Rv3422c,0.3448155854194128,0.4301382377697699,0.34598938914583044,0.3355259151713212,0.3801533894728721,0.3651865331763731,0.4828629882988747,0.4713505000221574,0.5,0.45708112485828933,0.4828629882988747,0.36274174228991235,0.3325936184055498,0.5,0.3878418858552232,0.3664140543964705,0.32557867000275925,0.34722287257489776,0.36764503970370377,0.47623813072664184,0.4539864303365994,0.4681294249419173,0.4524490523004062,0.4877817488208836,0.338989003757626,0.43449285614945565,0.3878418858552232,0.15916614357871606,0.49304297788306,0.4258341647377273,0.4586385817525256,0.2834450003916995,0.3638784881767496,0.3140188759134564,0.41183320584776206,0.16900515136253294,0.36152440298748983,0.33991508597204706,0.35309423015201596,0.16776295758566062,0.39727455548044316,0.2487717657498847,0.3320864926503524,0.4258341647377273,0.4063500949071519,0.353094230152016,0.4539864303365994,0.3542890031245187,0.487915638201749,0.3471660937868107,0.4063500949071519,0.5,1.0,0.25503816861841444,0.25503816861841444,0.3664769861076677,0.44485912422401863,0.17503952971050513,0.2640045978925896,0.2988349801923207,0.4359558977202097,0.47540292353823077,0.3827003102572446,0.3878418858552232,0.3788857572659433,0.3751057090527005,0.487915638201749,0.30575524300214535,0.3495283307919988,0.20590075497443625,0.34301823072396087,0.4046704146719955,0.33094514169139466,0.26400459789258945,0.37385318215143976,0.39567848285447665,0.37762195869056736,0.4187689361961336,0.4811949475660256,0.4649374873671795,0.3664140543964705,0.3878418858552232,0.3878418858552232,0.3713591370838379,0.3726043371927671,0.3590996646753668,0.3788857572659433,0.313562424821225,0.34238014902938574,0.4681294249419173,0.39436171627001276,0.3366776093421816,0.4301382377697698,0.45533959874338975,0.21383701829779056,0.3187055838231328,0.37836970584945406,0.25079822217585696,0.30018535900315685,0.354746093863396
Rv2450c,0.34909106531312883,0.3017758796882701,0.35035869833550726,0.3390490489075214,0.38714657721364987,0.37105428744727914,0.2387213438001003,0.22760248625373738,0.25503816861841444,0.2920687654690919,0.2387213438001003,0.368422260762325,0.3619004601576251,0.25503816861841444,0.3954001996058042,0.3723754456144447,0.4315267860879789,0.30751430432126864,0.3737000846965874,0.2323392204250881,0.21056864619417456,0.22446736087264008,0.20904421023824069,0.26680004874409663,0.3427946731933201,0.2690099592203464,0.3954001996058042,0.31604991973441293,0.2484464167634765,0.243120816327606,0.21516503925180622,0.31063533290051387,0.3954001996058042,0.34956587072386,0.36028063925568565,0.41236227267202913,0.3671113164045485,0.36973657184987163,0.35802585706450973,0.4041190683948232,0.27132611303620296,0.3750282433298588,0.3456188967503742,0.243120816327606,0.3475352974447872,0.3580258570645098,0.21056864619417456,0.3593142697868549,0.24356031337011427,0.3516291955863886,0.3475352974447872,0.25503816861841444,0.25503816861841444,1.0,0.4794745484400657,0.3981843986046565,0.3170340057294536,0.41703349409265755,0.4005517174822582,0.3075785253383264,0.25355914647453853,0.25503816861841444,0.3898816371911562,0.3954001996058042,0.3857849531308662,0.38172320311263713,0.24356031337011436,0.4360738451590401,0.36439169227299933,0.4372968482317626,0.4080232029509821,0.36123664159632063,0.33409061660416034,0.4898073281656539,0.26535717388476876,0.2889913225590094,0.26947096452802943,0.25267688498304547,0.23711847684472334,0.22134976204404047,0.37237544561444463,0.3954001996058042,0.3954001996058042,0.37769527528306074,0.37903422738123815,0.36449937812416117,0.39592651341296053,0.3518062397372747,0.3723754456144448,0.22446736087264008,0.32472386948772797,0.3505633897617537,0.3254897454024359,0.3004025026487138,0.33764634699185925,0.34248391228510894,0.2961073967362404,0.4108089965753636,0.3610577845035891,0.22972841952919126
Rv2451,0.34909106531312883,0.3017758796882701,0.35035869833550726,0.3390490489075214,0.38714657721364987,0.37105428744727914,0.23872134380010027,0.22760248625373744,0.25503816861841444,0.2920687654690919,0.23872134380010027,0.368422260762325,0.36190046015762517,0.25503816861841444,0.3954001996058042,0.39270161622658695,0.4315267860879789,0.30751430432126864,0.37370008469658733,0.2323392204250881,0.2105686461941746,0.22446736087264008,0.20904421023824069,0.26680004874409663,0.3427946731933201,0.2690099592203464,0.3954001996058042,0.3054418445587222,0.2484464167634765,0.24312081632760604,0.21516503925180624,0.31063533290051387,0.3954001996058042,0.34956587072386,0.3602806392556856,0.41236227267202913,0.3671113164045485,0.36973657184987163,0.3580258570645098,0.39384485479156517,0.27132611303620296,0.3750282433298587,0.3353264936309467,0.24312081632760604,0.3475352974447872,0.3580258570645098,0.2105686461941746,0.35931426978685477,0.24356031337011427,0.3516291955863886,0.3475352974447872,0.25503816861841444,0.25503816861841444,0.4794745484400657,1.0,0.39818439860465654,0.3170340057294536,0.4170334940926575,0.40055171748225826,0.3075785253383264,0.2535591464745385,0.25503816861841444,0.38988163719115626,0.3954001996058042,0.38578495313086625,0.38172320311263713,0.24356031337011436,0.4360738451590401,0.35417892062857664,0.4372968482317626,0.4080232029509821,0.36123664159632063,0.33409061660416034,0.4898073281656539,0.26535717388476876,0.2889913225590094,0.26947096452802943,0.2526768849830454,0.23711847684472337,0.22134976204404047,0.3723754456144447,0.3954001996058042,0.3954001996058042,0.37769527528306074,0.3790342273812382,0.36449937812416117,0.3857849531308663,0.34154351395730753,0.3723754456144448,0.22446736087264008,0.32472386948772797,0.3402949835004252,0.3254897454024359,0.3004025026487138,0.33764634699185925,0.34248391228510894,0.2961073967362404,0.41080899657536357,0.36105778450358905,0.22972841952919124
Rv2503c,0.42474147990102346,0.39699405192791043,0.426252583717894,0.4127743281420101,0.4701457521418528,0.4509364514747773,0.34652959704051683,0.3329756832461367,0.3664769861076677,0.3934287905385227,0.34652959704051683,0.44779587316422154,0.44001557399656194,0.3664769861076677,0.48000289434723387,0.452513017909404,0.4296670038529813,0.3309889798247569,0.4540938298899445,0.33874581693220923,0.3122756631788447,0.3291598573374222,0.310427037713644,0.3808962683108293,0.41723725522127647,0.3656176733048923,0.48000289434723387,0.3272479762393198,0.35841054780552517,0.3381262767117637,0.317853477070349,0.33861995100827763,0.48000289434723387,0.4435334379069745,0.4506711640916976,0.34510453092432475,0.44623177111738954,0.44936408497878605,0.4353944267207395,0.31415930094084804,0.3790940683993207,0.3620806196404253,0.4151139652131488,0.3381262767117637,0.3674683656957396,0.4353944267207396,0.3122756631788447,0.4369309904609689,0.3524382948275586,0.427767201087,0.3674683656957396,0.3664769861076677,0.3664769861076677,0.3981843986046565,0.39818439860465654,1.0,0.4153444856205838,0.3490138596482244,0.40991802459180304,0.39330058262585493,0.35069040141341634,0.3664769861076677,0.473411834761428,0.48000289434723387,0.4685198944388307,0.46367045804078033,0.3524382948275586,0.4350441123889687,0.4308071397486562,0.3623141336710351,0.42036443730196477,0.4553755575806216,0.40686778712067706,0.409918024591803,0.3485095363549054,0.37669330349270747,0.35340772919138663,0.3459848505934839,0.34457371258374614,0.32536798564987024,0.45251301790940407,0.48000289434723387,0.48000289434723387,0.46554465980216553,0.46714146341887786,0.4498169012372289,0.4685198944388306,0.4157463907398904,0.45251301790940396,0.3291598573374222,0.4116774397229909,0.41425876133893663,0.42040566408878155,0.3309889798247569,0.34247619494952813,0.3634822103233731,0.38519885133107895,0.34380459963996596,0.3781924451787669,0.3472129193779816
Rv2552c,0.38755593247736964,0.4834544402343906,0.3888752307254011,0.37711479533727527,0.42727390399824244,0.4104518861036947,0.4264527250105502,0.41402184816851917,0.44485912422401863,0.3985340861862932,0.4264527250105502,0.40770406015910443,0.37728049985515394,0.44485912422401863,0.43591539965797843,0.41183156019966727,0.37972628395607083,0.2991383810264728,0.4132151277609481,0.4193061451080117,0.39516271217164844,0.410533731917602,0.3934861682675681,0.4339883231858373,0.3810071383260208,0.3738157444919099,0.43591539965797843,0.2334692718551707,0.43740024709563835,0.364268100416778,0.4002290628685082,0.23858282591050187,0.41242435961892804,0.3692109632114522,0.4628804754383023,0.2469409850875952,0.4063358300429466,0.38550272360409626,0.3968607261545201,0.2319397763803694,0.4590539370276112,0.2968623896027457,0.37324905185391055,0.364268100416778,0.355719262219602,0.3968607261545201,0.39516271217164844,0.3982035928143716,0.43189137540174444,0.3901977894601826,0.355719262219602,0.44485912422401863,0.44485912422401863,0.3170340057294536,0.3170340057294536,0.4153444856205838,1.0,0.2519461363826699,0.3272184119217715,0.34866296522721973,0.37542483368408486,0.42074689624367506,0.4301365189764286,0.43591539965797843,0.42584914710566446,0.4216005569257536,0.43189137540174444,0.3609049012623438,0.3928528288609253,0.2744366763837185,0.4019224052322574,0.45828172159237124,0.3719662289367137,0.3272184119217716,0.3059186260017831,0.3306544467551512,0.310217573053157,0.3564450486454219,0.4246550142080213,0.4070726508947886,0.41183156019966716,0.43591539965797843,0.43591539965797843,0.4173895924149137,0.4187891367213294,0.4036105422157575,0.42584914710566446,0.35591553473400894,0.38827140229350743,0.410533731917602,0.44324337166053357,0.37840924352114547,0.3690193875473303,0.405123950243002,0.26938277979011793,0.27026470365621624,0.31463273804854763,0.3274290538420176,0.36842538023316246,0.423251966677047
Rv2592c,0.3082324690546965,0.23926038009443026,0.30928173839192613,0.29992838386147597,0.3398211183355004,0.3264421666136824,0.16170520543060668,0.1525949629007733,0.17503952971050513,0.22314133505440603,0.16170520543060668,0.32425675515573044,0.3188452418505686,0.17503952971050513,0.34669390577162423,0.32753945430161513,0.37685179744249897,0.29743409736406157,0.3286398385552926,0.15647842372146106,0.13859904792100652,0.150022595375215,0.13734410103441466,0.18462687610446088,0.30302405699995616,0.20402771828152078,0.34669390577162423,0.3857158738040713,0.16965754179302803,0.17888520803250807,0.14238048619799434,0.3868365927580183,0.3466939057716243,0.2898753157781143,0.30453649726556614,0.3254317735643381,0.3231685691376698,0.3253479439820552,0.31563279321131443,0.3267876421177278,0.19543432355165458,0.32974335114713227,0.29685386594352575,0.17888520803250807,0.26501402429514564,0.3156327932113145,0.13859904792100652,0.31670080706813025,0.16566392529145235,0.31033360087197004,0.26501402429514564,0.17503952971050513,0.17503952971050513,0.41703349409265755,0.4170334940926575,0.3490138596482244,0.2519461363826699,0.9999999999999999,0.3323775465099822,0.25485913882075845,0.18754558753292322,0.17503952971050513,0.3420978242474414,0.34669390577162423,0.33868797522504734,0.33530897020560463,0.16566392529145235,0.3806554040917332,0.31244521698038,0.451700736665862,0.34439441787124814,0.3017593344911228,0.2958336063061613,0.4257117749283802,0.2139137162428225,0.23363949186789562,0.21734898112735493,0.19045852468490984,0.16039310748573377,0.14746300785750896,0.32753945430161513,0.34669390577162423,0.34669390577162423,0.3319598897774447,0.3330729807172752,0.3210010827815977,0.33868797522504734,0.3019897715843374,0.32753945430161513,0.150022595375215,0.2713038819071069,0.3009578893504693,0.2640578728492572,0.2119111039977233,0.2799363402366296,0.2584799869311288,0.2395741577881578,0.32335147190137137,0.2824002475347267,0.14305638808623222
Rv2593c,0.36202013569691704,0.31221725353552515,0.36325250628075517,0.3522669579810589,0.3991211170899247,0.38340749051233286,0.24791701135891187,0.23696329945154868,0.2640045978925896,0.30192301352979944,0.2479170113589119,0.3808407169501971,0.37448487524711893,0.2640045978925896,0.4071932304784746,0.38469625882055714,0.44261378194894613,0.31594382138835686,0.385988664056311,0.2416287722199252,0.22019720647555188,0.23387609297966205,0.21869763044696264,0.27561048776732244,0.3559028371377957,0.27924236254893825,0.4071932304784746,0.40625956317653317,0.257503620771129,0.253451282002675,0.22471954803557498,0.31872551933574866,0.4071932304784746,0.44858160941986625,0.3713442753614678,0.4209433474753636,0.37956263858574063,0.3821223221236837,0.37071184284768083,0.4038182201246292,0.2806072360157934,0.38728474353640724,0.3486559257063859,0.253451282002675,0.3563513250364449,0.37071184284768083,0.22019720647555188,0.37196622893671366,0.25268639945738647,0.36448792252009,0.3563513250364449,0.2640045978925896,0.2640045978925896,0.4005517174822582,0.40055171748225826,0.40991802459180304,0.3272184119217715,0.3323775465099822,1.0,0.4071932304784744,0.2637061803947554,0.2640045978925897,0.401795116314312,0.4071932304784746,0.3977902364598983,0.39382158299710707,0.25268639945738647,0.44708113154231294,0.3669680231806411,0.3561358145315225,0.3293021124669839,0.37191810784258145,0.34745762711864414,0.41043130770290687,0.2770834244721055,0.3002050059548098,0.28110390324626855,0.2632007722705972,0.246337495723938,0.23080674688382913,0.3846962588205571,0.4071932304784746,0.4071932304784746,0.3898880760736432,0.3911954053576608,0.37701691811977833,0.3977902364598984,0.35468806522340557,0.3846962588205571,0.23387609297966205,0.33609694940053475,0.3534761158545619,0.3360143002989038,0.21602935336402854,0.3485329088682418,0.4433596335332269,0.30717744211431075,0.4193577483965549,0.4613025318359334,0.23821401461531724
Rv2600,0.4175918924959511,0.3304153633119479,0.4191178042189896,0.40550272606695326,0.41666583243508604,0.43064250790651626,0.2792656893679634,0.26592547478648043,0.2988349801923207,0.32660460973455524,0.3030541916870614,0.4274673390738075,0.3491755161481303,0.2988349801923207,0.4132861224444412,0.3854065414132682,0.3631195557392043,0.23733501501613577,0.3870163552342272,0.31906350441137793,0.2925802109350337,0.2858206298780904,0.2671894992427984,0.2888310619722623,0.3965084460807813,0.34588078581204107,0.4132861224444412,0.34927594483219465,0.2909303099317853,0.294953630678684,0.27458140633965755,0.24357597395936656,0.38994007848717527,0.4404945322700904,0.38412392557756414,0.34281056301383217,0.4258855819910528,0.3721567873339297,0.41491783695583484,0.3249094115046543,0.3118003437373652,0.3317945634446686,0.3874706826479772,0.294953630678684,0.2746312409500446,0.41491783695583495,0.2925802109350337,0.3829151388460628,0.28507011703237406,0.36009009479202425,0.2746312409500446,0.2988349801923207,0.2988349801923207,0.3075785253383264,0.3075785253383264,0.39330058262585493,0.34866296522721973,0.25485913882075845,0.4071932304784744,0.9999999999999998,0.34435202435678247,0.2885649526158318,0.4199688931394601,0.4132861224444412,0.40166907258797574,0.3967509189455808,0.3089077838557155,0.35845999345158847,0.376657795668902,0.2945399712143458,0.3299720147220237,0.3654024289737925,0.3995327235203336,0.3190635044113779,0.34167509296810866,0.370063919805874,0.3466111184215759,0.2927851910621787,0.3146999993564457,0.3191884269801273,0.4322360118158526,0.4132861224444412,0.4132861224444412,0.39186712656690353,0.40685511590213763,0.3758189568047877,0.41502058326927455,0.38486159869370823,0.3619918062119758,0.2858206298780904,0.4050414971020868,0.42052126923533195,0.3538300985132399,0.261912337938069,0.33933977022411027,0.36106608288429504,0.2952621829743554,0.3415192725915457,0.3756785363323456,0.27888192290572034
Rv2604c,0.3954707198854218,0.35897919541969814,0.3832983275498,0.37123459705477235,0.37568011081403785,0.39195719684844416,0.41730488363353685,0.4046982568908069,0.4359558977202097,0.3889787244837441,0.4411911749448764,0.38913760272487413,0.3114396288046595,0.4359558977202097,0.3711428976210551,0.34635043629939466,0.315811700786639,0.2912515903385746,0.3477816700693737,0.45770788770633375,0.43284845591930476,0.43848792344532705,0.42099464498286987,0.4253026603974836,0.3752289590181246,0.410920702808298,0.3711428976210551,0.19403287670710856,0.4284000598363374,0.45147335228008917,0.42791143907586243,0.2956739501025139,0.3477008835148165,0.30539621830875885,0.33832555455413577,0.18241618981829533,0.38773314203730325,0.3199731738092786,0.37799780050140486,0.16864010658890588,0.33376907211515516,0.278719368519513,0.35366006220774954,0.45147335228008917,0.4103092798346275,0.37799780050140497,0.43284845591930476,0.3591606175766605,0.42281769818018194,0.3238481163433706,0.4103092798346275,0.4359558977202097,0.4359558977202097,0.25355914647453853,0.2535591464745385,0.35069040141341634,0.37542483368408486,0.18754558753292322,0.2637061803947554,0.34435202435678247,1.0,0.4256436524524378,0.37861729606560107,0.3711428976210551,0.36081079443960484,0.35643722890002244,0.44675335609959066,0.29708906589230893,0.32662286618940706,0.23496038501561323,0.2773975535174407,0.39429881157324653,0.37956263858574063,0.26370618039475546,0.41535812473892675,0.4404137673998711,0.4196879527169687,0.3595902999866255,0.45299301242184087,0.45866339148589863,0.3933724117473338,0.3711428976210551,0.3711428976210551,0.3520945842263777,0.3535387707515567,0.33782729954959334,0.36081079443960484,0.35015310703626734,0.32283944857542485,0.43848792344532705,0.42551125080573926,0.3725631577390188,0.4194360209956207,0.3970159670754681,0.20560942100775625,0.3253124127626325,0.3777266832201628,0.2626893378962523,0.30450791566297664,0.2964446361550487
Rv2609c,0.3448155854194128,0.40610433240268495,0.34598938914583044,0.3355259151713212,0.36987650461988697,0.3411460403967374,0.468910099020348,0.4574586491520673,0.47540292353823077,0.44325531950867375,0.468910099020348,0.33868725009562123,0.33259361840554985,0.47540292353823077,0.3638784881767496,0.34238014902938574,0.31186431996052005,0.34722287257489776,0.3436174477897932,0.45188346302437365,0.44017345578274736,0.44384645407989676,0.4386422456998445,0.4877817488208836,0.3251282021865086,0.41043836395516453,0.3638784881767496,0.15916614357871606,0.46852160961964523,0.412110859396518,0.4344317600555237,0.2834450003916995,0.36387848817674956,0.31401887591345634,0.3878602118273523,0.1690051513625329,0.3477747426304605,0.33991508597204706,0.339310460595008,0.16776295758566065,0.372840494839952,0.2487717657498847,0.30774677344870016,0.412110859396518,0.4063500949071519,0.33931046059500825,0.44017345578274736,0.34395519113294276,0.46344761737302426,0.3229933883175699,0.4063500949071519,0.47540292353823077,0.47540292353823077,0.25503816861841444,0.25503816861841444,0.3664769861076677,0.42074689624367506,0.17503952971050513,0.2640045978925897,0.2885649526158318,0.4256436524524378,1.0,0.37242616996278327,0.3638784881767496,0.354902754786486,0.3511102786575906,0.46344761737302437,0.30575524300214535,0.32537692599260415,0.20590075497443622,0.34301823072396087,0.4046704146719955,0.3205074269618512,0.2640045978925895,0.37385318215143976,0.3956784828544767,0.37762195869056736,0.4187689361961336,0.47073721906198274,0.4649374873671795,0.3526803941867078,0.3638784881767496,0.3638784881767496,0.3473488480482449,0.34859927190546763,0.33502210095192264,0.35490275478648603,0.3274307319782893,0.34238014902938574,0.44384645407989676,0.37040431045634037,0.32627062182988725,0.4164045775600069,0.43011236263740826,0.21383701829779056,0.3187055838231328,0.38863785008008084,0.25079822217585696,0.30018535900315685,0.3298408117989025
Rv2694c,0.4505034045930511,0.4113943297119604,0.4520369854328855,0.43836640078209754,0.49667243438780934,0.4637292811862875,0.36228532240006356,0.3484191170966428,0.3827003102572446,0.40852873607267864,0.36228532240006356,0.4605273521351243,0.42911284660663634,0.3827003102572446,0.49337155708873154,0.46533671294733386,0.4438642807765648,0.32393004630766886,0.46694851798049175,0.35432164489562396,0.3272511494987973,0.3445161975864254,0.32536128318854024,0.3733484532231469,0.4293818222614238,0.3801138273559219,0.49337155708873154,0.3200528482217181,0.37444366622774283,0.35238411344149684,0.33295395314413656,0.33190988060893994,0.47001616401396334,0.43447230727836395,0.46463022508038637,0.33826596252120045,0.45893276306960457,0.43868895623128373,0.44788545344642156,0.3058698037611425,0.39491172499096366,0.3515043847009185,0.42031725317675633,0.35238411344149684,0.36018663703206844,0.4478854534464216,0.3272511494987973,0.46288047543830246,0.36833155774809734,0.4401118476118531,0.36018663703206844,0.3827003102572446,0.3827003102572446,0.3898816371911562,0.38988163719115626,0.473411834761428,0.4301365189764286,0.3420978242474414,0.401795116314312,0.4199688931394601,0.37861729606560107,0.37242616996278327,1.0,0.49337155708873154,0.4816594087320779,0.47671383406479995,0.3683315577480972,0.42594724382734805,0.44320998586529436,0.3546457594738339,0.41189748956548544,0.4463518658565947,0.4323815957569237,0.40179511631431203,0.37482689433642435,0.4035458263533221,0.37981348276833915,0.3734266711078523,0.3738739520406605,0.35414726887015374,0.4653367129473338,0.49337155708873154,0.49337155708873154,0.4718106425456937,0.4734404124037,0.4557561090428111,0.4816594087320779,0.41772549826287575,0.44191260112055886,0.3445161975864254,0.4251731267738433,0.43987109536947006,0.43481844153873545,0.3485172114230085,0.3331088929615439,0.3562794710491096,0.37553032869115466,0.336991790588604,0.3706982088702129,0.36411225519278584
Rv2698,0.44453113239569797,0.4173843797738895,0.4460443827294382,0.4325550274584945,0.49008810463392927,0.4707930557462951,0.36762298369604185,0.3538962406678787,0.3878418858552232,0.414157139408733,0.36762298369604185,0.46764126763930625,0.4363632050512426,0.3878418858552232,0.4999999999999999,0.4723755578752108,0.4499662897031383,0.3286222144404591,0.4739625258538203,0.3597387625961918,0.33295157005217124,0.3500335297974927,0.33108227484676495,0.3783643866968987,0.43701958983894584,0.3860547143775398,0.4999999999999999,0.3248359973404797,0.37966325813964974,0.3584599934515885,0.3385929405060774,0.3363690871920734,0.4766539560427342,0.4404945322700905,0.47087252842670385,0.3428105630138322,0.4660718918874615,0.4457871358576835,0.45520383825152694,0.31138326080888384,0.400217360847919,0.3585405061534051,0.4281209750180458,0.3584599934515885,0.3650257416108885,0.4552038382515271,0.33295157005217124,0.4567441218259354,0.37361002237621405,0.44756137287915576,0.3650257416108885,0.3878418858552232,0.3878418858552232,0.3954001996058042,0.3954001996058042,0.48000289434723387,0.43591539965797843,0.34669390577162423,0.4071932304784746,0.4132861224444412,0.3711428976210551,0.3638784881767496,0.49337155708873154,0.9999999999999998,0.48845389201641803,0.4835807099915964,0.373610022376214,0.4319936766623194,0.4506067337482896,0.35974290870281184,0.41752454439620157,0.4523485995933856,0.4266495623102098,0.40719323047847455,0.36839716495701175,0.39673799688707173,0.37331845237170924,0.3662430433016066,0.3656415629494606,0.3461958561522371,0.47237555787521074,0.4999999999999999,0.4999999999999999,0.47875068504393176,0.48035597853380785,0.4629459552615369,0.48845389201641803,0.41188365231447094,0.4489608226739186,0.3500335297974927,0.4317160187672904,0.4340397744815219,0.4407991149751815,0.35319953736239257,0.3393397702241103,0.36106608288429504,0.3819601587009015,0.3415192725915458,0.3756785363323456,0.3690041004201017
Rv2699c--Rv3524,0.4314478716803977,0.4069462580285653,0.433007980112893,0.4190896649789862,0.4782920977009472,0.45848138153157614,0.358321195862531,0.3443486856603413,0.3788857572659433,0.4043517860038601,0.358321195862531,0.455241441317488,0.42372084374579433,0.3788857572659433,0.48845389201641803,0.46010771391449595,0.4393359708747525,0.3204459473821134,0.46173835059129226,0.350296945393562,0.32301063124318063,0.3404151282800313,0.3211051028304167,0.36962711456501085,0.42369905631761917,0.3756989976810928,0.48845389201641803,0.31650000402318756,0.37056958694064746,0.347864711270588,0.3287602148174433,0.32860157958595776,0.4650887483241451,0.4300027852353329,0.45999903830727273,0.3348943074568926,0.453627740197726,0.45685930627174903,0.44244458584146157,0.3017671208125938,0.39097545511741283,0.34626410931203216,0.41450885897409057,0.347864711270588,0.35659648835203667,0.44244458584146157,0.32301063124318063,0.44403041359968604,0.36441257256281007,0.4345716345287006,0.35659648835203667,0.3788857572659433,0.3788857572659433,0.3857849531308662,0.38578495313086625,0.4685198944388307,0.42584914710566446,0.33868797522504734,0.3977902364598983,0.40166907258797574,0.36081079443960484,0.354902754786486,0.4816594087320779,0.48845389201641803,1.0,0.4716152486486883,0.36441257256281,0.4214585534472684,0.43770975074727214,0.35086127058139344,0.40772194591387745,0.44190286803913265,0.4129880896011263,0.39779023645989836,0.3562960567328494,0.3853441863961492,0.36134515085907243,0.3554704233054849,0.3563048672932264,0.3365063157203199,0.4601077139144959,0.48845389201641803,0.48845389201641803,0.4666565635366509,0.4683048964044117,0.45041264526945374,0.4766157409469512,0.3984957086844252,0.43667382278089933,0.3404151282800313,0.42031169681760594,0.4442996376687028,0.43038014916216116,0.3450433773661194,0.3284708921651616,0.3527282669199147,0.3707479554067572,0.3336328357919141,0.3670032864371322,0.3604829780404321
