GENE_ID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25
Rv2809,5.857667096,5.880294454,6.474650524,7.195186514,6.670779588,6.924995028,6.892630303,7.253093708,7.303470543,7.112188459,7.185462883,7.198352936,6.881750476,6.984548476,6.624947742,6.689073884,6.520826891,6.776670737,6.16804895,7.161254337,7.042782881,7.070584143,6.063763811,6.168971529,5.703472994,5.918120231
Rv2810c,5.47747631,5.436777625,5.849248596,5.945699206,5.53056184,5.955438205,5.787271345,5.966083311,7.062425555,6.612895275,5.928105906,7.277137598,6.091687893,5.942317578,5.998278779,5.82437018,6.428764522,6.029632436,5.389954572,7.230892774,7.188637374,7.263375098,4.770477182,4.812969648,4.849223652,4.933876336
Rv2811,6.201431023,5.933834831,3.67770941,3.529243191,3.719798964,4.093282661,4.043790236,3.87007343,8.412664756,7.621940073,3.660383832,8.019619864,3.500547455,3.78773438,3.719886696,5.34871031,6.708713148,5.735482332,3.643664653,8.502394603,8.222984687,8.234091436,3.414700299,3.568519646,3.54446691,3.850064225
Rv2812,7.02489909,7.168432782,4.676754497,4.373977384,3.256348523,4.223081762,3.503542419,3.63125426,8.769370466,8.262131136,3.950088254,8.494205248,4.098273384,3.99512613,4.189097811,6.105516395,7.671992385,7.088674039,4.284298618,9.114407,8.974465084,8.863972011,4.071599881,4.005459056,4.038196168,4.759441648
Rv2813,6.405265584,6.618162368,4.237367568,2.568927758,3.319240326,3.411592989,3.566226562,3.535751357,8.471325573,7.957532099,3.817574919,8.325608495,4.098273384,4.259179122,4.479536963,6.013453344,7.408364828,7.186721901,4.074193883,8.740732315,8.644350835,8.746437961,3.825624752,3.433041137,3.50933071,4.321313732
Rv2814c,5.768681568,5.466479288,5.22394061,4.906880142,4.75972122,5.04353476,4.801570425,5.059717058,6.918216151,6.311504745,5.089248904,7.061417532,4.858873518,4.853955872,5.223264587,5.586398403,6.197251507,6.30468688,5.366119068,7.2204702,7.478542898,7.245917541,5.419476653,5.383701265,5.24806858,5.050246821
Rv2815c,4.955253947,4.711991704,3.88162211,3.529243191,3.319240326,3.792332004,3.363992006,3.338143475,5.912469384,5.55862941,3.501523468,6.175018524,3.180137079,3.410459401,3.431372841,4.272460681,5.39764618,5.449772764,3.687241976,6.581322609,6.675905292,6.528041503,3.968012206,3.948881784,3.688560059,3.512915608
Rv2816c,7.567827556,8.010622958,8.571613207,8.516064457,8.715018418,8.450702099,8.478763046,8.198484472,7.234213626,7.912203449,8.170192486,7.050588296,7.814701473,7.73773582,8.175178599,7.737251186,7.512949813,7.747522858,8.062738158,6.224735552,6.013435003,6.625082824,8.301610191,7.627844583,7.31077436,7.01508272
Rv2817c,8.601834175,8.872479128,8.946952294,8.92768238,9.246090557,8.785408646,8.621071444,8.495713962,7.903343638,8.386667899,8.128215401,7.518315046,7.56188914,7.640742338,7.605909416,7.90414164,7.86069029,7.881941213,7.654309534,7.387383293,7.405143291,7.716363049,8.188854744,7.87764022,7.532613289,7.414958026
Rv2818c,6.806756898,6.450071973,6.633816759,7.094618987,6.742839358,6.739120431,6.267024715,6.370378515,7.248333541,6.566835884,6.067901894,7.357193496,6.174172297,6.180455595,6.230226655,6.538273724,6.404800786,6.64435639,6.018313014,7.398165948,7.57515958,7.588280712,6.473399335,6.685305923,6.410191825,6.793081638
Rv2819c,7.328201306,6.726324795,7.175200633,7.377456676,7.218102012,7.263530298,6.83414983,6.709576301,7.692321277,7.461896082,7.091939658,7.701380004,7.281315289,6.861682593,7.544504137,7.33923125,7.420366888,7.452356916,7.019939984,7.776784822,7.902752959,7.839395716,7.248995248,7.22817577,7.091630456,7.299114912
Rv2820c,6.185737633,5.986919297,6.145629366,6.459420928,6.719217104,6.259082547,5.787271345,6.153986451,7.084849374,6.78370068,5.698846527,7.395453355,6.171518554,6.237472078,6.324571919,6.457177888,6.542952973,6.568039041,6.286121201,7.376404112,7.507220321,7.424279096,6.529358255,6.432019448,6.330156643,6.591244745
Rv2821c,6.133046067,5.783019493,6.492196447,6.807456146,6.794701681,6.675715925,6.455513506,6.612145292,6.441069653,6.41911746,5.957244358,6.445733548,6.28191698,6.675351747,6.721294503,6.51553053,6.529975263,6.510944038,6.370468543,6.393688369,6.770710498,6.815079632,7.140886207,7.093242375,6.927364957,6.894226227
Rv2822c,5.374727722,5.360624342,5.402201836,5.598549514,6.105082936,5.775712522,5.615551488,5.327809008,7.147532578,6.339169762,5.254457348,6.887235775,5.459682059,5.654448948,5.92759796,6.219584659,6.542952973,6.64435639,5.802419602,6.792623522,6.952000771,6.742400757,6.379562052,6.474869767,6.130525175,6.140798578
Rv2823c,7.893325466,7.072799173,7.315362639,7.14577887,7.229896687,7.536160421,7.184123108,7.376492909,8.581386636,8.201323332,7.101174551,8.692141676,7.411723608,7.561425829,7.96933839,7.918682552,8.203419167,8.379721037,7.795399533,8.809613906,9.044573756,9.015894336,8.054259826,8.043331062,7.843103596,7.732464499
Rv2824c,6.461194291,6.09220877,5.780109979,5.151200389,5.452136389,6.287801728,5.919895214,5.541178794,7.253720783,6.78370068,6.146983992,7.701380004,6.384464659,6.302555101,6.726307928,6.88357387,7.255966164,7.225636019,7.086548802,7.445622087,7.518768043,7.591048708,7.002746808,6.851261783,6.80230654,6.408148458
Rv2825c,7.179591886,6.944660365,6.041819308,6.407227041,6.186878795,6.429016615,6.457278908,6.45681522,8.27840126,7.677158786,6.314645151,7.962476087,6.429971634,6.444339222,6.55998982,6.582943674,7.100542788,6.596598839,6.34947451,8.523709748,8.198561395,8.189233962,5.988963722,5.733633077,5.602099671,5.792914079
Rv2826c,6.823480865,6.582464868,6.084243826,5.504720278,6.030266533,6.195922822,6.175289784,6.511690425,6.841830973,6.600967732,6.401880822,6.870314672,6.28631476,6.282909375,6.496554336,6.574049288,6.649741775,6.481526224,6.293189471,7.26205039,7.311979111,7.128678746,4.75047558,4.420587364,4.499299572,4.965502731
Rv2827c,7.498242777,7.081596622,6.918075777,6.837473869,7.130827364,7.207686688,7.18076234,7.490595985,7.46742415,7.377141427,7.251457024,7.261641839,7.469882553,7.376677749,7.815377494,7.198213004,7.608497277,7.338828451,7.353234002,7.625074272,7.531225691,7.393843863,6.691427893,6.066631166,6.294028399,6.503145929
Rv2828c,6.727604061,6.554418438,5.4677645,6.025424724,5.709667855,5.886210871,5.930283896,5.857034709,8.049666807,7.473872543,5.657843025,7.679367197,5.775038644,5.737375939,5.92759796,6.057897924,6.648762603,6.150685295,5.830239813,8.342327738,8.021153446,8.000138909,5.341105371,5.156289852,5.221995558,5.256380829
Rv2829c,6.529407742,6.528418201,6.315516024,6.407227041,6.729441624,6.742188531,6.77415008,6.803215866,6.339205581,6.352257101,6.42625367,6.092438673,6.881750476,6.751643352,6.745117915,6.563877023,6.600772911,6.775962036,6.538952856,6.367439799,6.552124924,6.362951288,5.649599091,5.365765689,5.598241971,5.60613046
Rv2830c,5.999685585,5.781866832,6.206246803,5.788437984,6.24399452,6.13124952,6.235858294,6.525603879,6.01396965,6.13280477,6.05523119,6.018282765,6.264572801,6.19468868,6.745117915,6.372519283,6.33042453,6.256869578,5.937735146,5.92069835,5.803670024,5.792159986,5.41723345,5.020818736,5.173591746,5.303393889
Rv2831,7.475415819,7.391112335,6.693619597,6.994856946,7.094565411,7.17004097,7.415840837,7.197791568,8.319105302,7.81484233,6.839572151,7.874138608,7.015867585,6.909374566,6.857218736,7.079806332,7.334176884,6.522545234,6.556683208,8.457565538,8.200355266,8.071582446,6.768308578,6.803607053,6.962960479,7.17568054
Rv2832c,7.387136925,7.424922651,6.738695644,6.780912824,6.851907494,7.104790674,6.96691803,6.758895479,7.710571901,7.695105142,6.802428901,7.724171244,6.848485742,6.444339222,6.480249854,6.713455775,6.607365246,6.235881115,5.554385088,8.092650039,8.029250127,7.55036478,6.258448601,6.410730038,6.657367272,7.003796216
Rv2833c,6.569615826,6.420027033,5.464730388,5.517837727,5.742973946,5.222700469,5.618866611,5.707657205,8.15641598,7.628110759,5.777514754,7.934230321,5.678038673,5.460811491,5.828037396,6.175187576,7.008134034,6.499248796,5.343795275,8.404931055,8.411760954,8.225210068,5.41723345,5.327605084,5.132287434,5.941970081
Rv2834c,5.584725217,5.300627125,4.433583675,3.981948325,4.551729353,4.452155975,4.801570425,4.501021714,6.940527934,6.392957416,4.68826926,7.032448808,4.460314002,4.337449564,4.26788273,5.394791622,5.954744238,5.254267644,4.464687283,7.380358398,7.174760677,7.374490549,4.521304032,4.253443923,4.2314886,4.818367863
Rv2835c,5.373836959,5.209955916,4.620209177,4.465370561,5.087472348,4.600414612,4.599296505,4.555806853,6.754090093,6.494866469,4.513019833,6.742187238,4.996015384,4.577614362,4.927249453,5.391778627,6.428764522,5.95685438,4.607623804,7.280137072,7.348029036,7.314822362,4.807475848,5.093114193,4.96897335,5.284143523
Rv2836c,7.966005561,7.873773276,7.61933968,8.004081983,7.90090761,7.819936551,8.119733836,8.040149488,8.418384325,8.254886869,7.67786358,8.447032892,7.68157243,7.364211897,7.287359331,7.4738482,7.778402204,7.257854739,7.120995155,8.891147246,8.761982046,8.623946677,7.541619203,7.836851017,7.985434675,8.385821321
Rv2837c,8.897063154,8.663717512,8.864154913,9.205976649,9.088454148,9.100732999,9.288570179,9.241931574,9.028584863,8.974789818,8.987306841,8.549902696,8.770330207,8.817614124,8.38885556,8.518347959,8.379732081,7.796126262,8.578793941,8.810577737,8.585168063,8.680958446,8.977212139,9.274891047,9.669785141,9.895076448
Rv2838c,9.730416776,9.487149723,9.681021384,10.11132467,10.04073008,10.08211032,10.15823614,10.16846775,8.495204355,9.007474042,9.958710161,7.914548421,9.580595181,9.623066065,9.001344387,9.299639088,8.564128637,8.390840542,9.594894119,7.525277921,7.414446314,7.445699569,10.16263733,10.57171587,10.760559,10.87456692
Rv2839c,11.47158063,11.12683357,11.55628697,11.87465624,11.83487583,11.94092858,12.03249921,11.91481402,10.59246236,10.8971252,11.83997404,10.40918894,11.67738761,11.65750239,11.47020794,11.29905945,10.89595577,10.89928336,11.70076747,9.718926956,9.605119751,9.917841726,11.9881836,12.2739125,12.4105603,12.48139813
Rv2840c,10.65806916,10.36793087,11.03267242,11.10583603,11.13683117,11.22692127,11.08391235,11.22402059,9.513806783,10.1592802,11.15277658,9.528264154,10.85071991,10.85932982,10.76419499,10.97419789,10.38262751,10.59275701,10.65627639,6.731365987,6.705093634,7.546911134,10.77331682,10.94760055,10.76060671,10.99877116
Rv2841c,8.136005418,8.369755261,8.430757257,8.601928788,8.760452518,8.713049101,8.816157708,8.745884141,8.135507775,8.338952038,8.715007454,8.143150675,9.055753043,9.138557451,8.930905414,8.93891623,8.553269197,8.473784766,8.967334421,7.852431819,7.745870753,7.702754652,8.158959411,8.153308421,8.26867082,8.531024477
Rv2842c,7.100611825,7.679994088,8.036148243,7.896459251,7.827302433,7.778304147,7.983614036,8.007329974,6.89202329,7.343952827,8.153922335,7.197938785,8.289121519,8.406932056,8.565525069,8.409664138,7.970225653,8.067806039,8.140765498,6.516644857,6.649885319,6.786537443,7.447214249,7.512299825,7.542820168,7.717258431
Rv2843,7.224287263,7.284064616,7.165354005,7.33821916,7.436278931,7.524817343,7.534247073,7.305603743,7.650988241,7.449257445,7.380908443,7.503700532,7.287861208,7.304196286,6.818445887,7.090792966,7.088881768,7.140496179,6.972167518,7.594063327,7.281798625,7.311161473,7.371588033,7.500312321,7.503261036,7.49643972
Rv2844,7.524731929,7.791037387,7.979762726,7.952357623,8.076231531,7.89976174,7.968314442,7.694757046,7.266461162,7.511371696,7.673372783,6.987985328,7.351121274,7.1848067,6.775749732,6.880144921,7.021488342,6.953477154,6.967101374,7.229146616,6.943457414,6.884557116,7.718330811,7.77397993,7.846703647,7.843339954
Rv2845c,9.101296135,8.977222794,9.07821425,9.229570197,9.214626666,9.057652018,9.127845314,9.077220733,8.580207083,8.885947269,8.913415574,8.614974918,9.123750726,9.05993793,8.89752826,8.679300272,8.469108345,8.688949737,8.981264364,8.445206583,8.473888035,8.465887607,9.161101718,9.128208465,9.127598672,8.989630436
Rv2846c,10.53252372,9.814764321,10.15830409,10.13047742,10.39396564,10.4617111,10.5480354,10.7162657,9.190910556,10.62452878,11.26034024,10.29204108,11.69999042,11.5516847,11.46087915,11.07057538,11.03221778,11.32755886,11.77989414,8.271294107,8.19622607,8.747942758,10.83546657,10.07909831,9.48809374,8.450178291
Rv2847c,7.74350085,7.317021087,6.997609523,6.964723943,7.094565411,7.201881988,7.228029072,7.31595475,7.702613398,7.640582131,7.529795829,7.703713609,7.700261183,7.536754876,7.638575676,7.691800091,7.708305589,7.651998532,7.953660872,7.924770907,7.780970305,7.825359463,7.528866472,7.330716602,7.415504595,7.296748523
Rv2848c,7.567827556,7.605522447,6.993266813,7.001429817,7.199157409,7.089473332,7.241106262,7.045619959,8.255391526,8.049167224,7.970859514,8.225329296,8.105082934,8.082661415,8.015327251,7.911422751,7.811662271,7.599281587,7.788297998,8.516639634,8.43936626,8.260548038,6.640792175,6.352335936,6.544750077,6.763124901
Rv2849c,7.264201844,7.250337663,7.169662475,7.377456676,7.467615289,7.343011535,7.414482033,7.31595475,7.382415663,7.410663319,8.390390168,7.322650597,8.19403586,8.267307454,7.85385412,7.907795928,7.711600887,7.540583751,7.760124617,7.34277395,7.272467542,7.178630507,6.427537253,6.375311371,6.44537476,6.934157611
Rv2850c,8.513409063,8.530257242,8.31528594,8.394421608,8.574077628,8.570697085,8.621970732,8.426669463,9.63345579,9.154159975,9.114927814,9.62645327,9.578352007,9.370313403,9.178366116,9.134739827,9.017466445,9.083642539,9.399266618,9.512301016,9.479535679,9.501849068,8.074376395,7.894447068,7.981952064,8.400837387
Rv2851c,7.245677481,7.261667814,7.359212336,7.163524588,7.460554593,7.153852993,7.5584056,7.587767316,7.30402084,7.273455492,7.807575805,7.423576005,8.397526428,8.318032523,7.878946682,7.773981017,7.321432669,7.477837061,8.158652074,6.928921748,6.758329923,6.909541064,7.024014929,6.813125301,7.042505602,7.4695684
Rv2852c,8.240916519,8.222585133,8.560386453,8.667450127,8.564794387,8.539885204,8.542390692,8.689930744,8.006636937,8.268785469,9.183144561,8.500819987,9.310399286,9.436270248,8.82190882,9.002928623,8.284451058,8.718625737,9.193478322,7.9407059,8.010968273,7.940848559,7.917502728,7.776055078,7.803100851,8.463971203
Rv2853,7.592139286,7.485155076,6.833554458,7.33821916,6.851907494,7.393301642,7.305525009,7.187196202,9.469584859,8.8198374,7.465659008,9.337932101,7.85063736,8.14957241,8.054399005,7.695727271,8.503364054,7.975653351,7.656033315,9.591849596,9.454628672,9.524469102,7.635855316,7.633877916,7.782828952,7.481675011
Rv2854,6.95387948,6.652997869,6.769998978,6.364673328,6.704401023,6.795184439,6.732717532,6.825046428,7.219954151,6.842875985,6.962523117,7.306165389,7.053558231,7.04710077,6.706597602,7.045303987,6.821621407,7.225636019,6.918458033,7.43065455,7.464353209,7.566796145,7.672055078,7.661622278,7.62028449,7.191249863
Rv2855,7.387699786,7.081596622,7.222913786,7.014307838,7.13146088,6.846592177,6.942865937,7.129012122,7.28533886,7.040634879,7.577369758,7.46475808,7.421581043,7.606305603,7.274387135,7.192527234,7.460031259,7.225636019,6.989802833,7.34277395,7.55016023,7.722856421,8.099887053,8.124265488,7.868117321,7.478202337
Rv2856,7.668567147,7.168432782,7.376385718,7.219269971,7.64546804,7.249633361,7.638881972,7.444166606,7.084849374,6.99789818,7.497185352,7.423576005,7.330341274,7.104855482,7.00276646,7.132946923,6.557589934,7.076534605,7.002795918,7.229146616,7.333071856,7.472966441,7.866533739,7.961855948,7.878553608,8.332445941
Rv2857c,7.498242777,7.862221574,8.104731007,8.126541829,8.063105183,8.04500087,7.996622927,7.743327879,8.133776163,7.672711695,7.526643099,7.544970264,7.244092272,7.135411878,6.89124184,7.073346751,7.144618318,6.776193525,6.579989727,7.502307725,7.48678669,7.515450533,7.174791154,7.613122775,7.625654783,8.028183589
Rv2858c,8.131043901,8.465537005,8.549071649,8.468705814,8.361157009,8.352901518,8.539916473,8.401501085,8.575798584,8.399864359,8.35969769,8.199038313,8.295306874,8.105209558,7.719358922,7.641599011,7.578685291,7.292938392,7.214921695,8.553952748,8.475370404,8.23939413,7.793532284,7.967730914,8.293536437,8.622414924
Rv2859c,7.642297037,7.712075623,7.674867173,7.672414581,8.023292905,7.829518935,7.961140229,7.743327879,8.352169497,7.940523213,7.80536965,8.117555702,7.542803152,7.486110053,6.888226393,7.175499207,7.701800241,7.028921002,6.508909277,8.461252673,8.312254204,8.255186266,7.158737349,7.449760581,7.82024367,8.191289085
Rv2860c,7.65033904,7.64351704,7.847355577,7.559671901,7.755639187,7.85039092,7.839444043,7.809087991,7.903343638,7.754780988,7.851558444,7.962476087,7.498105814,7.442504104,7.29704533,7.436462401,7.599947955,7.332251546,7.138491728,8.003176032,8.087519537,7.957787946,7.447214249,7.547533048,7.686045406,8.072072548
Rv2861c,9.139165047,9.726734057,10.10980766,9.929853584,9.9112032,9.860732868,9.895462878,10.01587352,8.961602208,9.287298471,10.04670826,8.840322941,9.649280819,9.614103998,9.293278649,9.443560172,8.991682112,9.041826547,8.803331463,7.209740802,7.092813629,7.494089075,8.975954095,9.256900578,9.197983619,9.526446395
Rv2862c,6.306945218,6.493184958,4.806127514,4.373977384,4.669288196,4.554355725,4.599296505,4.634510966,7.174821313,6.78370068,4.826429943,6.890605086,5.097901368,4.965590508,5.020402425,5.516143522,5.987382358,5.965070883,5.664872245,7.695637359,7.588919664,7.239802071,5.649502135,5.486870167,5.538498787,5.487153735
Rv2863,5.230718555,5.766856819,4.760496407,5.028397933,4.75972122,4.470225843,4.322157339,4.28878359,4.811137003,5.356880062,4.074448443,5.252056478,4.356817117,4.205509945,4.26788273,3.806163425,4.692215027,4.574454955,4.464687283,5.534994631,5.578495245,5.369390337,4.141210616,4.570625937,4.068393771,3.792195091
Rv2864c,7.944877299,8.538898079,8.447104453,8.623837922,8.380333318,8.325546026,8.328765898,7.91501995,8.317926365,8.283648206,7.958934793,8.322293462,7.943435137,8.263944182,7.635658981,7.629098953,8.163902593,7.908711591,7.78938429,8.370051533,8.543377605,8.204658555,7.597625315,7.369191703,7.260379706,6.322147976
Rv2865,5.911415625,5.34391161,5.464730388,5.244461426,5.635245953,5.418819473,5.256613711,5.681968805,6.01396965,5.649824433,5.537075873,6.16296852,5.619139421,5.619540932,6.373193039,6.075436828,6.239485749,6.015503071,5.929899627,6.091071387,6.188169276,6.15421213,6.086423405,5.830148152,5.694115203,5.050246821
Rv2866,5.741153551,5.542763475,5.550270282,5.341457734,5.034655638,5.050389931,4.786828928,5.312170669,4.710051346,4.876072478,5.383845473,5.312721663,4.996015384,4.998179734,5.414990895,4.9828649,5.009945127,5.254267644,5.612050255,5.086843803,5.377527593,5.393117871,5.638956949,5.5358137,5.503215139,5.154055225
Rv2867c,8.218850186,8.079359179,8.109345525,8.128010138,8.282840791,8.107348128,8.343433065,8.237114362,7.253720783,7.43650711,8.573587962,7.285237824,8.696788561,8.898263008,8.964475822,8.752883056,8.463319139,8.301464549,9.040302528,6.928296225,7.022646451,7.04658572,8.443242456,8.439275488,8.592282799,8.546866547
Rv2868c,9.624654946,9.749044228,9.996363092,10.16500897,10.12053568,9.957169779,10.07492636,10.0290956,8.603524879,9.070568607,10.2875065,8.692141676,10.2008865,10.3284329,10.17143037,10.06627215,9.575699618,9.970289775,10.13523388,7.703960605,7.684297877,7.823007849,9.818860636,10.11608279,10.17519513,10.27741563
Rv2869c,8.004759291,8.102923715,8.155354019,8.351482804,8.443413819,8.273885813,8.41696777,8.342130604,8.071606634,8.149451509,8.416784205,7.982115804,8.746316451,8.865616781,8.661248335,8.484137468,8.175364565,8.174426721,8.548100536,7.971592126,7.821163617,7.83154906,8.511653773,8.427870085,8.630346993,8.686172148
Rv2870c,7.900086143,7.875554016,7.588946482,7.816872031,7.617248302,7.775102139,7.855316366,8.033231923,8.176585915,8.16958387,7.965155271,8.070390229,8.182487613,8.202529849,8.302037726,8.284326316,8.407740204,7.984069072,8.364000065,8.440233203,8.265207522,8.090857831,8.023341698,7.991485194,8.028168142,8.089789535
Rv2871,5.741153551,5.838594951,5.849248596,6.173552915,6.262626566,5.65604369,6.313726007,5.884978062,5.42505386,5.693347538,6.040673391,5.708211609,6.077726295,6.259545693,6.543620819,5.626302555,5.195125569,5.358480377,5.664872245,5.078724323,5.300193406,5.337761826,5.490167169,5.443093476,5.598241971,5.637154966
Rv2872,5.856860191,5.933834831,6.145629366,6.612626825,6.431676072,6.259082547,6.422913891,6.507654738,5.876557534,6.195213338,6.27444615,5.961441369,6.323814731,6.237472078,6.00486763,6.037452604,6.111016984,6.060861132,5.842859927,5.944231001,6.027594441,6.012739624,5.955591965,6.010020392,5.984651003,6.100340366
Rv2873,6.600532837,6.489154297,6.619463926,6.780912824,6.841311963,6.650714861,6.529965518,6.43353805,6.339205581,6.440011742,6.455089798,6.601561671,6.506064134,6.323809722,6.560527199,6.623192312,6.355645065,6.679416673,6.545743628,6.643224768,6.553508686,6.809325672,6.574756493,6.772447232,6.70809112,6.595698844
Rv2874,7.415725809,7.002764931,6.966828036,6.323555912,6.643865886,6.698215487,6.892630303,6.971790853,8.110775394,7.725663684,7.013678226,8.384024155,7.281315289,7.000465703,7.669448523,7.548154973,7.778402204,8.044561197,7.678803676,8.435242619,8.66138193,8.53938249,7.693707226,7.512299825,7.340232616,7.198244689
Rv2875,6.078356856,5.684202915,5.707490502,5.140470716,5.116040389,5.472017655,5.001107184,5.60552665,6.769497343,6.352257101,5.52733922,6.719681057,5.702424028,5.736364962,5.597299488,5.784897988,6.355645065,6.12136094,5.943872744,6.950069047,7.053338471,7.028228946,5.875378198,5.720644412,5.816654701,5.786309807
Rv2876,6.926123988,6.692728372,7.568589423,7.053298112,7.416924524,7.418504622,7.522138314,7.522057168,6.18477169,6.619880986,7.394683249,6.107279437,7.266142718,7.33570669,7.638575676,7.096277218,6.542952973,7.080848516,7.036457898,5.834792212,5.557112392,6.004409592,7.446924747,7.263172124,7.106721984,7.073830047
Rv2877c,8.026589388,7.776457078,8.06365164,7.851993773,8.030447694,8.060795121,8.031253846,8.255879774,7.214810346,7.43167951,8.055730822,7.336998316,7.997158851,7.844113853,7.97516781,7.773504497,7.567935278,8.03760626,7.86820373,7.32733513,7.370509585,7.376793717,8.10957997,8.206344814,7.973919776,7.840034612
Rv2878c,7.679162251,7.338581113,7.609020286,7.709229737,7.520691765,7.447536321,7.497611572,7.595529169,7.30402084,7.397565717,7.688081947,7.530272002,7.434350571,7.288451387,7.841142257,7.909165624,7.831473861,7.917525788,8.312751027,7.230892774,6.993974763,7.20516511,8.025432239,8.248675119,8.156752745,8.104134694
Rv2879c,8.614221605,8.32874102,8.654439865,8.573244086,8.64626845,8.480365288,8.57792022,8.562439486,7.912239565,8.06084081,8.659591719,7.822497814,8.739704462,8.609786606,9.033343723,8.813172677,8.648181273,8.665245361,9.190221114,7.635618345,7.474540664,7.501244762,8.469469445,8.59172044,8.610694241,8.791559394
Rv2880c,8.717344744,8.496370104,8.814617284,8.821557029,8.835709321,8.509430841,8.758241825,8.660185462,8.434749582,8.386667899,9.011920714,8.40707155,8.872673176,8.804924767,8.966457225,8.790118099,8.59622496,8.680860276,8.919617301,8.228713764,8.264522394,8.148365802,8.427589117,8.618475342,8.660824799,8.889956924
Rv2881c,7.874398581,7.679994088,8.270371356,8.089331528,8.376014533,8.25123972,8.612595745,8.349729648,7.671514111,7.668101191,8.627316046,7.666503494,8.571410188,8.659555376,8.223223654,8.10850825,7.65177274,7.731781106,7.875286089,7.480894059,7.552844992,7.513568166,7.729349778,7.692781677,7.816134074,8.047123887
Rv2882c,8.572509707,8.705802061,9.310788059,9.169358891,9.389435831,9.45779722,9.363523366,9.529149812,8.360141878,8.752875223,9.657048105,8.376850246,9.401425553,9.625145133,9.190944499,9.197675202,8.564128637,8.848091317,8.692756457,7.252031815,7.093859027,7.650307173,8.806544466,9.063803081,8.971916304,9.101110903
Rv2883c,8.972770146,8.812900854,9.241426982,9.185251177,9.443874243,9.323295707,9.531421672,9.480698797,8.121550968,8.549467881,9.606506837,8.143150675,9.515308435,9.551587268,9.054438898,9.018810474,8.217244505,8.261700026,8.472280164,7.374405474,7.497600941,7.370588535,8.09842768,8.04195058,8.203587575,8.761105211
Rv2884,7.175793938,6.879911015,6.997609523,6.612626825,6.742839358,7.186049321,6.677323886,7.001925032,7.820711034,7.703995293,6.85779122,7.618649901,7.078247241,7.159090392,7.248087486,7.016492592,7.359332476,7.27510314,7.066061979,8.007793299,7.873772555,7.746785945,6.896834783,6.731015142,6.466504937,6.470721578
Rv2885c,7.697671803,8.132885866,8.405113018,8.2731203,8.349891558,8.292483743,8.51820873,8.519999925,7.650402459,8.210640331,8.657142692,7.860055008,8.855790776,8.885729068,8.982388491,8.464929813,8.026273794,7.868459464,8.706650538,7.730684232,7.761661221,7.762906378,8.193191877,7.874472515,7.917436806,7.810109927
Rv2886c,6.772715879,6.944660365,6.258016224,6.488744538,6.340049797,6.286207832,6.313726007,6.414398264,8.079525922,7.790007724,6.579054896,8.303078069,6.613169135,6.585174386,6.342722573,6.921710492,7.681996923,7.568833121,6.878138108,8.540073175,8.550427289,8.543675352,6.338942681,6.282762813,6.118916786,5.918120231
Rv2887,6.617040685,6.635104691,6.258662345,6.422086304,6.55289222,6.270431681,6.505572611,6.314694492,6.47555305,6.542693172,6.023302706,6.273358058,6.429971634,6.121734633,6.590691349,5.905096856,6.353493431,6.150685295,6.333816044,6.874656231,6.706522186,6.432505702,6.369923527,6.357426547,6.635024807,6.548774903
Rv2888c,9.9681202,10.1656743,10.11598174,10.44433418,10.5360411,10.42001771,10.50968628,10.32741563,8.931290128,9.491072867,10.24560193,8.668834629,9.918047616,9.814151414,9.374596557,9.438850988,9.140583096,9.480772971,9.862377733,8.306823795,8.123023478,8.061220725,9.423571999,9.837684709,10.14801029,10.36492496
Rv2889c,9.277993946,9.34259038,9.365565228,9.775225346,9.83385591,9.718814777,9.876532669,9.663416822,8.366073076,8.899947317,9.506398889,8.134669371,9.461991123,9.382777396,8.822259353,8.884262406,8.627622733,9.045734179,9.3372282,7.802385395,7.686859318,7.626557563,9.041634307,9.341203619,9.675013776,9.76914781
Rv2890c,10.50572207,10.44325233,10.63915041,11.19681483,11.18798038,11.11587163,11.24692895,11.06051179,9.815917138,10.15733887,10.97268851,9.434637387,10.82495446,10.77062922,10.21702527,10.36111177,10.0590516,10.70002764,10.58246711,8.648619966,8.406357474,8.595811175,10.54771977,11.03856866,11.10096192,11.15512473
Rv2891,6.600532837,6.259782253,3.18473359,3.73706007,4.178812406,4.223081762,4.13310612,4.176875817,8.506997152,7.992796728,3.950088254,8.06496186,3.554823308,3.949470289,4.479536963,5.307841687,7.039599228,5.822525107,4.387531906,8.824004187,8.57959982,8.318352237,4.602194902,4.954445602,5.105597521,5.011063731
Rv2892c,7.705411791,7.547408206,6.590322652,6.527838661,6.672999553,6.826307144,6.813592826,6.954497748,8.501112803,8.327492043,6.839572151,8.405334298,6.821095173,6.757099261,7.180780944,7.051727534,7.759629637,7.288754907,7.328800423,8.852722552,8.553026783,8.382068137,7.611503329,7.608181932,7.623752055,7.522186781
Rv2893,7.223684404,7.261705131,5.707490502,6.697904607,5.945428929,6.652859905,6.267024715,6.213707033,8.071610614,7.574253004,6.366465106,7.742144754,6.935590587,6.450774231,6.939746264,6.954401899,6.708713148,6.420827469,6.36873724,8.269893208,8.126801474,7.817285486,6.082588823,5.902162142,5.822350719,5.217635207
